hmm after training:
probList_hmm_true size: 20219
fp	fn-15	fn-half-15	threshold
0.0	0.006700000000000039	0.02290000000000003	0.1676822355341118
1.0E-4	0.0050000000000000044	0.018000000000000016	0.18742250122646625
2.0E-4	0.0024999999999999467	0.012700000000000045	0.2203281561341117
3.0E-4	0.0023999999999999577	0.01100000000000001	0.22958524696655144
4.0E-4	0.0020999999999999908	0.009199999999999986	0.2407714602375873
5.0E-4	0.0017000000000000348	0.00770000000000004	0.253167209517327
6.0E-4	0.0016000000000000458	0.007299999999999973	0.25938799116287053
7.0E-4	0.0016000000000000458	0.007199999999999984	0.2605443032659457
8.0E-4	0.0016000000000000458	0.007199999999999984	0.26141070973308633
9.0E-4	0.0016000000000000458	0.007199999999999984	0.26141070973308633
0.001	0.0016000000000000458	0.007199999999999984	0.26141070973308633
0.002	0.0012999999999999678	0.005600000000000049	0.2777410563688897
0.003	0.0011999999999999789	0.005199999999999982	0.2854183984028553
0.004	0.0010000000000000009	0.0043999999999999595	0.29487163792940924
0.005	0.0010000000000000009	0.0040999999999999925	0.29959492951666933
0.006	9.000000000000119E-4	0.0038000000000000256	0.3034075123074572
0.007	9.000000000000119E-4	0.0038000000000000256	0.3043155987975238
0.008	9.000000000000119E-4	0.0038000000000000256	0.3043155987975238
0.009	9.000000000000119E-4	0.0038000000000000256	0.3050726108950917
0.01	9.000000000000119E-4	0.0037000000000000366	0.30900295796977867
0.02	4.999999999999449E-4	0.0030000000000000027	0.3262164055761825
0.03	2.9999999999996696E-4	0.0024999999999999467	0.33962519861748935
0.04	2.9999999999996696E-4	0.0020000000000000018	0.35132969753589954
0.05	2.9999999999996696E-4	0.0018000000000000238	0.35849726160827905
0.06	2.9999999999996696E-4	0.0016000000000000458	0.3655049127551912
0.07	2.9999999999996696E-4	0.0016000000000000458	0.36862037473593157
0.08	2.9999999999996696E-4	0.0014999999999999458	0.37331584746837365
0.09	2.9999999999996696E-4	0.0012999999999999678	0.37836256282246883
0.1	2.9999999999996696E-4	0.0011999999999999789	0.3818350336498152
0.15	1.9999999999997797E-4	9.000000000000119E-4	0.39985589811408384
0.2	1.9999999999997797E-4	7.000000000000339E-4	0.4141518224807222
0.25	1.9999999999997797E-4	3.9999999999995595E-4	0.42857211271640216
0.3	1.9999999999997797E-4	2.9999999999996696E-4	0.4378693028001975
0.35	1.9999999999997797E-4	2.9999999999996696E-4	0.44598089532408536
0.4	1.9999999999997797E-4	1.9999999999997797E-4	0.453377311239639
0.45	9.999999999998899E-5	9.999999999998899E-5	0.46230327910830377
0.5	0.0	9.999999999998899E-5	0.47026569580092
