43
0.007198750229640209	0.056004418345299144	6.636414744243872E-4	1.160450866087745E-4	2.6554424609484263E-4	0.11842307280737119	0.002095799682685621	0.3084324607987228	3.844568487104415E-5	5.583461877494428E-25	0.016868906706882993	0.007315939107626498	1.7226648410667138E-7	0.004277950821945877	1.630334896360319E-23	1.6553614610535508E-11	6.194353950178933E-70	1.8548539087586773E-7	0.00443770233412346	1.8184488793979153E-5	2.547534371564732E-36	6.9611455095133595E-15	2.8037909047095026E-45	2.1246696967386686E-4	2.2039335114256152E-5	0.0018045769986562898	0.4296082740087723	1.3190305737418398E-8	0.013675987420055892	2.3350986529957066E-15	5.377326812014351E-4	1.9264959038560863E-9	2.7144278932752092E-5	3.7943453565698535E-4	4.770269550485135E-178	8.140532732213923E-260	0.002143147950553296	0.003936364925649422	2.2477456420560467E-10	1.377519003016292E-32	9.397122400868212E-4	8.629783896616836E-56	0.020555883730538745
1.4322365075973336E-10	0.5445317597304046	0.0279341194271239	5.268357321974514E-7	1.323909272538796E-5	7.866441248168747E-12	0.020350358769443938	5.111908707882359E-11	2.663946877061668E-13	4.839581275166391E-37	0.1455323797010279	0.09931425830204654	8.477586894670004E-23	0.11956653660413528	1.5744408783405362E-17	1.4914440131597994E-27	1.2024584418208254E-78	4.2806256980584985E-8	8.505362745852678E-8	4.982170646270156E-21	3.275621531570381E-41	4.2030923552286986E-27	1.2655250107310232E-55	1.7597201041173534E-8	7.930938948022421E-8	5.88086626438879E-4	3.232099530649085E-7	4.0942955630137417E-20	2.432404946292271E-11	4.2756659442884415E-32	8.354623485847985E-5	8.568420350166819E-29	5.299960754223928E-6	0.03610624168886274	8.750716256709606E-192	4.739160999074337E-288	1.3002187903870243E-7	3.437088109431484E-8	5.705582099940909E-14	1.496977187141944E-36	0.0027884238649802592	4.2979725998265987E-75	0.003184510565416255
2.9198238477411087E-8	1.2280937845677795E-5	0.009751408028995266	0.17562013252188996	0.17224303884795308	3.4117908342964766E-10	7.443840249674223E-4	2.397668257245903E-16	4.736865697024116E-27	2.2908341613827287E-35	1.5215200008513228E-4	0.033080142756924925	1.8305657806992507E-26	0.0031221048561643127	2.067188739991467E-51	1.541565429800824E-43	1.1580668653386176E-91	6.826474322494804E-4	4.663444597891453E-6	1.380940259883432E-25	1.1898653369952814E-43	1.3001279233931714E-26	4.6684095780445344E-64	1.4324674118731373E-24	3.477453733480466E-10	1.0223156123718313E-4	5.350564670088571E-26	1.534670562162191E-25	1.2109794657008204E-8	3.2343372341180757E-43	2.5488565457762145E-7	1.2252575918008766E-38	0.5995130887757247	0.004928087134249196	5.474276116490468E-192	1.1842841156262363E-295	1.3108654430848677E-9	1.8858132066835123E-8	3.33140008941038E-19	1.0488670423887293E-57	4.315789511997486E-5	6.252010354427575E-79	1.6273038132245904E-7
0.21532081326143465	6.990363809124982E-4	4.668436981240759E-5	0.008099353815374272	0.005556388071952146	0.10677621679088486	0.0012539902809859127	1.8108148171891566E-4	5.06585668754983E-16	6.531154695164347E-33	5.066009318915038E-4	9.840889436454665E-5	2.356277781611303E-18	2.722228611416207E-5	4.4393193867163054E-38	8.827349524253757E-23	1.453605065737312E-78	1.904267150521818E-21	4.5504007479628104E-6	9.884410540346151E-15	1.1800803019798359E-38	2.383840142057201E-24	4.473546366741845E-56	4.686836620728935E-19	5.390447128685894E-7	0.005919825130201398	2.8383300539261863E-7	2.591683314894806E-6	0.5859615446802374	1.358825778441946E-25	5.667737054241707E-6	3.985362125900021E-21	1.2385258630429687E-4	1.5260273500245002E-4	2.613160470431003E-180	7.523856992419526E-278	1.140002875197133E-6	0.06710142922601778	1.3825591507458244E-8	1.911447572250213E-42	0.0021599076914504112	3.0022914228711926E-66	2.548580278100271E-7
0.2220655337296701	0.0028935055259874986	0.0017804192888013996	0.015423239933230994	0.04918125320542576	0.05733407907246238	0.004477230996495232	1.5636830113855044E-6	5.051672801314357E-15	4.765447421580749E-31	0.009405928322601603	0.0042691521000362545	2.548312078433446E-18	0.002029265683826582	7.352511121326506E-35	3.1880882098565752E-24	2.1181518851398877E-80	5.800055910682415E-20	4.7839824594678306E-5	7.749646792288663E-16	8.56634131337185E-40	4.0323867156145765E-24	2.704105976781301E-55	6.099516251112791E-16	1.8210389209094527E-6	0.009440307281936441	2.0590511139004366E-9	3.5420524474291715E-8	0.5761095264099965	2.6757802614276047E-25	1.97842982664253E-5	1.6526714223022584E-20	0.001872939969951581	4.5338901289601114E-4	9.893841653347986E-184	9.202083861321593E-279	1.9709455276227004E-5	0.03545187561426239	1.6731127732644936E-8	1.8701143665355332E-36	0.007694178164229267	1.1061770418813833E-65	2.7403177423007328E-5
0.0030008946626572277	0.06994176462333637	0.01749516245404927	6.441681781072508E-4	0.0032082176052869423	0.0948751238554933	0.0041726292037363305	0.10926849155415104	0.11580577201439005	3.7065250898658396E-25	0.00896586533535745	0.008699483367980024	0.017060942471692417	0.0031043572967091333	6.209817689563702E-18	1.8298655638088372E-6	7.35710244566711E-66	4.414374007395044E-5	0.0020120582942330777	0.002270223598101064	2.7497021409587638E-36	3.4819269379568574E-14	2.02876250861151E-46	0.02263185384443071	2.0449260207411267E-4	0.001717906943303392	0.4142005044107994	0.002470018784647471	0.0026374336933408108	8.386254818649724E-8	9.869249110726673E-4	1.6024361887344116E-8	1.285236551653079E-4	0.007196243696066256	6.887459965167311E-178	1.7593920357498529E-258	0.02464246633169676	0.0073927364764145445	6.906666432865597E-8	3.424094449046106E-28	0.005481584714779444	2.414900884805143E-57	0.049738012861677686
3.702907659546448E-5	1.4654309893254364E-4	7.373958938278107E-4	0.31415035199175045	0.11216649764917619	3.0030235289179034E-7	7.64413837855792E-6	3.7458449854308927E-16	5.672157640369043E-24	1.0732795987775976E-35	6.690937237761592E-5	0.0015596616441658502	6.30497583741582E-29	8.575290403639399E-4	6.516352945591629E-48	5.04569002787594E-38	5.122828665103635E-93	2.9231912001834436E-16	0.5378015485591334	3.896877276034684E-25	2.6942234892158514E-45	1.3711942930105187E-26	6.2442066283987435E-62	1.3978404566756902E-15	4.1261154347757935E-10	0.0031397508930860497	5.500739185940257E-25	9.819259095501134E-25	9.970428075885533E-6	6.052477769701101E-38	6.348383234726943E-7	8.008350555769562E-35	0.028008815616985233	0.0012788622803772641	6.809288189988847E-193	7.941245730972915E-292	1.8388024754362357E-10	1.1884442895490634E-5	3.232971629262961E-16	2.8764142150015855E-51	1.8382752132309901E-6	1.4714739694082892E-77	1.6831861498168798E-5
1.701242688103546E-11	0.0034060010063845917	1.93614150267276E-5	3.2100626334578916E-9	3.256338589611204E-8	7.569795192333728E-9	6.093034607308342E-5	4.617194697429998E-6	2.5278263052674326E-8	2.3319833175407556E-35	0.17058013397589758	1.2851870778269824E-6	8.635028512973781E-5	7.88050615375333E-7	1.0549994848932917E-27	0.11564625888222917	2.2507666949022743E-72	0.05110230107655001	1.0325049862572182E-9	2.6879377084636304E-11	8.991315905980815E-34	7.934927276067279E-32	1.986434119266638E-54	0.19356819495973898	0.2444650720975529	4.0344005579595544E-7	0.11023940710485156	8.219739460621803E-11	1.132154731502174E-11	0.007689976717766133	3.1132511735881326E-7	2.9181867736252205E-25	1.2984324341210054E-9	1.6052967720601364E-5	4.53674507318334E-185	2.3376024745937398E-263	7.097768824602071E-7	9.081096351579045E-9	1.271092279841327E-16	1.1069328349782471E-35	1.6296265997993772E-7	6.836261218178157E-66	0.10311160105702724
5.224765600429867E-32	0.0035386052030807304	1.2229885880571449E-8	2.623294410398054E-22	4.219697554591836E-16	8.237019253192935E-38	2.3583787413029923E-9	5.43385312095911E-35	0.8414513387743386	1.5864089658108438E-161	0.10310508512287424	6.958972372727279E-9	1.5618902133192118E-39	4.5438549299464224E-7	9.361506029064098E-81	5.677197681046913E-32	0.02687204272077917	0.024484511609899447	7.225087598932388E-21	1.3698142903517664E-73	8.121863427163252E-52	0.0	9.113854132900744E-83	5.960072842283655E-19	3.24260445882757E-10	5.6524262351814544E-14	1.1596767216956107E-18	2.1605099568522956E-88	1.1260684089031493E-30	0.0	2.316531142006998E-9	0.0	1.170328791048236E-17	6.391390376696322E-8	1.8875141504644814E-229	0.0	5.746040211302799E-16	6.693578291778527E-22	6.522150112218506E-40	2.1285426093098388E-289	9.715683451236295E-7	7.769045014998868E-139	5.469025132016325E-4
1.719634890517635E-41	3.7150595364928284E-20	6.960363277497769E-23	2.2286960183597636E-33	2.8352007327183227E-30	5.843661062905963E-49	7.049830622818393E-23	5.146721299478362E-66	2.9715910238971466E-127	0.22982770820624984	5.757002594528294E-18	3.8576732431025407E-23	2.2205470105809195E-179	1.4886149572393023E-19	2.6562369757698624E-76	1.5161784609626273E-129	1.48861401589935E-86	7.768510927591411E-146	6.647049104486151E-33	4.977840780442517E-87	2.6118708429332947E-64	0.0	1.9614905886916958E-52	8.9461884280262E-112	1.6375789776223999E-24	4.308552381488751E-25	1.0907833414046175E-91	1.7632644782191059E-75	3.0680881088778586E-38	1.3820321710207303E-104	1.5936900416461048E-21	4.60308458066E-313	4.2171047142025877E-29	1.4257309582934106E-20	1.966844392838442E-105	9.547767434913449E-184	6.360960996088701E-38	1.2438419876315286E-34	1.7974587601450895E-35	7.961286808429396E-80	0.7701722917937505	1.898833212423897E-32	1.1172215814351868E-25
