72
0.026052420831451845	1.6931604262311168E-26	0.0025054544200032425	2.935602093084742E-48	3.804770952401261E-39	0.017772425079099777	7.830504605845598E-5	1.0788287934458663E-48	1.962577436806246E-24	8.698521986E-314	2.090824554313661E-89	1.9538324362732127E-69	3.535746212216167E-66	4.251946296908079E-58	9.586061467600398E-4	0.17830770572435883	3.097346342329352E-12	4.022266721204259E-45	4.299304199700775E-106	1.232488892045973E-59	1.1281097038636631E-24	0.24181348374207237	7.047130417868147E-36	5.447359036962223E-27	4.143085801253839E-40	7.996535822718905E-41	5.3923924672306315E-52	0.0	9.76183704587921E-115	2.7238098583377022E-45	8.083259184759575E-116	5.328635808489198E-49	0.0	0.5322917691150791	2.984695315566136E-47	7.620206231758456E-5	0.0	1.877311479963184E-65	0.0	1.3384433887045107E-86	5.172277040790898E-37	4.929244967335803E-80	1.860079536251438E-80	1.436278296930221E-4	1.3525386397577932E-46	9.732961724162705E-41	2.088406891378936E-39	1.2410724488258644E-85	0.0	0.0	2.736188987090608E-51	3.780898462523944E-84	9.187687865395651E-39	3.3629276698572722E-43	4.362421789946809E-84	4.48786139021343E-40	1.3544736830438724E-63	8.358188804891212E-48	0.0	1.8969008453409052E-267	0.0	0.0	0.0	0.0	8.434930516275102E-86	0.0	0.0	0.0	1.406318908986455E-239	0.0	5.7464964311701335E-40	0.0
2.4460908720917523E-22	0.03862595279065536	0.3517144626581076	1.692282073930322E-51	0.038053397466046676	0.005854024692406386	2.732149743964871E-7	1.4757124409483938E-83	1.1841552354584793E-81	1.9027477148773628E-193	1.2051454571763296E-122	7.609666976324615E-66	2.033943034953121E-46	1.514026534092227E-25	0.03352262929923203	0.2788252542687525	0.030627987868905887	1.1800983030534767E-82	2.8369282066781484E-130	2.447754483502592E-62	3.066902423688713E-19	7.205010961894459E-22	6.444262666266344E-8	1.7700499584231117E-15	0.005475589857074752	0.03543136723896712	4.121446389257425E-31	3.3839480139727235E-196	1.5708063532455551E-89	1.5177912257393008E-12	1.2333037435951973E-133	2.330280951071006E-80	0.0	1.3317415129222026E-93	3.59898936993941E-58	9.836438261832063E-5	0.0	0.011515440277086748	0.0	3.3731169833743163E-57	1.5608879456369167E-113	7.167859406960069E-56	0.16880586749828885	1.100369625332388E-11	5.5830500765794766E-83	8.045201765057078E-34	7.400610277096325E-44	5.424431946229709E-53	0.0	1.644124156439493E-178	1.4311906334513176E-51	4.608560135322342E-86	0.0014493240317374108	5.655006318761769E-82	6.030066841382131E-56	4.593472297405317E-43	8.910375925839865E-47	5.929410316359519E-81	0.0	7.23247405119799E-235	0.0	0.0	0.0	0.0	1.5266528046141475E-56	0.0	0.0	1.7130157163617677E-162	5.0642225340563335E-230	6.558776989865614E-157	6.728014893566512E-79	0.0
4.0997924122372865E-11	0.019351065707204438	0.788089666748376	3.3624002902149243E-25	3.6897571489056544E-7	1.7401338262462013E-4	0.03306956227895177	4.953883442487798E-14	0.005593144954059431	1.0679862968910009E-144	5.644102550596098E-47	1.170565935432033E-66	1.4956354511679712E-50	1.3879206320477415E-31	0.035772138282101955	2.8786029788201983E-8	3.566066529543059E-5	0.00327378374656228	3.0290615118630703E-50	5.470369095215817E-66	0.008845768676927863	0.008706700638219156	5.262860962624595E-12	0.056515452499448705	1.6750927008736623E-5	0.021578765303136682	0.0015860212396772797	2.4213448452938448E-197	1.0441519299282619E-94	1.1959661834892635E-18	3.177662537263914E-56	0.008518505497164	0.0	3.5296984524965767E-13	1.6685430835733423E-53	6.256163630502096E-5	0.0	1.4669581766620558E-11	0.0	2.6108913218429923E-64	1.3689254123839597E-40	5.643083365369863E-60	1.7807720326221234E-60	3.2146070056186026E-6	4.981834193229695E-4	0.007592489199127303	4.1632715832538636E-36	6.355388579193761E-65	0.0	1.4721938864770174E-130	3.5726428811573754E-62	3.72845461163795E-107	1.680583579067597E-7	6.634465829861523E-4	1.4701313861290396E-64	3.0175606233495654E-23	1.2039239209470154E-50	5.253812688361272E-5	0.0	7.084816142683385E-195	0.0	0.0	0.0	0.0	4.87343008310986E-65	0.0	0.0	1.0189847524057933E-124	7.931861272826019E-197	1.2555372756272981E-122	1.6316818188216098E-13	2.3782588425890036E-300
2.429555221784428E-17	4.2841164291522587E-51	4.241702200620212E-22	1.3772868488665E-63	2.577560740080247E-53	1.1250866409411455E-44	1.1095912867952076E-20	3.0635505336646168E-61	1.1108186681314023E-53	1.74618E-318	1.0955699725968172E-100	1.793041068877694E-77	8.845912527736087E-232	6.6803527402201E-81	2.4763553413861902E-17	5.782852348760171E-41	2.474243906748845E-21	0.484251320952504	1.8356958232680427E-293	1.5402723920958655E-103	2.667630771251244E-36	2.2875152832739853E-19	6.505486832479001E-58	1.0871708841303563E-39	2.2440322755953294E-54	1.1329074281618487E-55	6.53234197830655E-61	0.0	0.0	2.5670300922803067E-67	1.9935262888180467E-219	2.625846538168961E-56	0.0	1.7264009787933858E-20	6.781134485892202E-56	7.941830078934577E-16	0.0	0.0	0.0	0.0	4.5887582317913626E-54	0.0	4.798214096378659E-143	2.5076895882193924E-47	2.9835824460818946E-95	1.166438803551295E-52	4.219879263812028E-47	0.0	0.0	0.0	0.0	2.1719363748702276E-133	1.8249952830921747E-55	1.5684595798766305E-57	0.0	3.6559682008664597E-44	2.0783449617758504E-115	1.1407962776549026E-64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5157486790474914	0.0	0.0	1.681049363822247E-245	0.0	2.310976918141309E-70	0.0
2.3831583336547913E-30	1.4000169436949527E-84	1.0	3.568655127952909E-65	3.5273982730627594E-99	1.1066238013912792E-25	1.2790150583649596E-18	5.336486940671651E-72	2.4894774805816384E-108	0.0	1.836189727604568E-85	8.220291771233368E-58	9.311490696745168E-118	1.5056693140871355E-117	2.1845173679005015E-17	4.856451422358626E-19	1.727729917496435E-118	2.625477674938671E-146	2.4416922562839045E-34	2.7674331604522644E-136	9.02245688981545E-116	1.3576099824912528E-36	1.2144667182053587E-100	1.4225087328633137E-43	5.123005685330834E-104	1.1643872166254302E-129	3.292800318538325E-94	1.9463890705341522E-125	3.637113260174731E-164	1.126784034580312E-105	1.0075942603453652E-115	4.101180918430923E-116	0.0	8.726893953162694E-120	5.4378169835145256E-108	1.5626884521052384E-101	0.0	1.0278904313004365E-129	0.0	1.3016418702044029E-126	6.863921401342819E-250	7.339124162692647E-129	3.8153186118496334E-118	7.042074485524526E-17	1.1512779202645143E-65	1.4890833876874703E-72	7.770773824087436E-127	6.73292300512219E-125	0.0	0.0	4.898899850521435E-131	3.273674768874336E-158	1.6478908374259657E-101	3.072728872764901E-169	2.3739513167166324E-123	1.4007655253481742E-201	2.513562627605899E-125	1.957454202851449E-200	0.0	0.0	0.0	0.0	0.0	0.0	1.8759896735023498E-125	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.1470445446047801E-16	6.808505610285827E-9	0.009075106435024667	9.052026214445785E-41	0.03242995007547507	0.7576829004690239	7.346897196208453E-10	0.015900558970412024	3.664840336072129E-24	6.412661171657559E-295	1.0579940113911474E-57	7.028398790853648E-59	1.3231637317407546E-35	1.4410482701062733E-21	1.8293984163533605E-9	2.5012246430015607E-9	9.860307590893576E-25	1.6096073030203945E-29	4.1034588240964885E-48	6.787672840838736E-54	1.9118465977309506E-28	7.942425384257535E-21	2.4893890397938425E-5	1.7149139337683691E-16	0.17853618060565393	1.4569139761480758E-28	1.9679004575926327E-13	4.057667423011251E-64	1.717603488293961E-44	9.494899845164747E-10	2.934407663314723E-63	3.786038170998836E-27	1.8604813629086236E-103	2.0932821051761587E-30	9.286529094353301E-62	1.6325192925530111E-15	3.7942172507562856E-271	1.2575429381565768E-41	0.0	4.477937448881285E-45	1.882331409022261E-67	9.174826987310322E-27	8.697430778519971E-43	6.317055837421708E-11	5.411010787398115E-12	1.862209591993734E-23	7.009937180132343E-53	4.271187604935399E-44	6.564575128731526E-271	0.0	3.5675331380888076E-43	3.924816110457008E-126	0.006350396661919131	2.4829272584041098E-29	1.7253895345535522E-43	4.349839417020792E-35	2.349526603970378E-34	4.0719126385723745E-34	0.0	0.0	0.0	0.0	0.0	0.0	6.895435409338518E-44	0.0	0.0	0.0	4.1003219672423743E-116	0.0	1.1403139324054505E-32	2.2281258954235452E-106
6.392240827985557E-4	5.642351949076191E-17	0.8619394606718205	9.479913985525819E-33	1.618650506504013E-15	2.9569088114239595E-8	8.042405857358162E-4	1.601634443413195E-12	7.321451085087764E-11	1.139320904715798E-64	1.2060868012994842E-51	2.0924827367199253E-66	2.175480801229601E-69	8.109442549350357E-41	0.12989391009682583	7.766700239028859E-13	3.7386926202828266E-7	7.963364409687665E-16	5.323111629750052E-52	4.533117210445047E-38	4.562165319532046E-8	2.9490236512257476E-11	8.562398284942284E-20	9.336137600068148E-8	4.9611220974533054E-15	6.4385505148893E-8	1.6339939627111738E-7	1.5672707751645127E-90	1.1066115752810059E-113	3.8039910866519716E-25	3.877463393941657E-58	2.0738369287637462E-8	0.0	2.9644294576190874E-20	8.725591680122433E-51	1.5386101816840134E-4	0.0	7.292537962384152E-24	0.0	1.2345399842041305E-82	2.9763872689532722E-30	8.358609716094434E-80	7.036927417763185E-78	1.5480071482851585E-16	7.846821269709221E-13	2.085156575445663E-11	3.612467973218585E-37	1.0910543205541067E-82	0.0	2.488113832506086E-24	3.792004878933079E-20	1.268268479563188E-57	3.463236403259473E-14	1.841762174648152E-12	7.019459473136408E-82	8.687989639132851E-34	7.138199755227612E-39	2.386201785055779E-11	0.0	9.372348175108896E-86	0.0	0.0	0.0	0.0	6.227778764651896E-83	0.0	0.0	5.1162640353089514E-27	6.2069964732951715E-207	1.8642700066329793E-22	0.006568512447530782	1.442627827417905E-309
5.098091197698656E-28	9.96086047487427E-89	0.01826715337117229	4.4668429017100467E-54	6.954517935547625E-32	1.7239512811765086E-17	3.8022799199729315E-16	0.6311608581176008	0.2075684957031268	1.687949823561869E-257	9.755314425967056E-53	3.877085190795565E-204	1.1644654198379494E-48	1.9251913945949472E-38	1.1720541755369334E-13	4.966036241664481E-33	4.073307317620538E-151	7.112810214944201E-142	2.63015076719836E-30	2.9970427461497106E-64	2.951050416634887E-218	1.0713087343064197E-35	9.156685287315343E-32	5.685891798846093E-32	1.3859056232819007E-30	8.485196768528612E-37	8.107468473331415E-43	7.788194195789547E-35	6.45807596957108E-50	4.27902514456344E-38	2.0202543880373208E-223	3.8488715639839184E-216	0.0	5.807190055962543E-126	8.999275998424142E-84	4.939591929421307E-188	0.021516179637380374	3.561965952657099E-229	0.0	9.748885233698438E-59	3.1517977104825448E-46	0.031033041766535038	2.742461950551281E-59	1.0577631701952072E-30	0.09043326611337058	1.0925721798881422E-39	5.82200366818216E-232	1.411099310275183E-55	2.1005290696259015E-5	0.0	2.89541967360564E-57	4.394055312701285E-152	1.072503689164631E-32	6.902255005795754E-157	5.584365660618081E-57	1.4744515465991288E-70	2.5538666534464756E-45	9.192388344457225E-168	0.0	0.0	0.0	0.0	0.0	0.0	1.1399213208405755E-57	0.0	0.0	0.0	2.185249206152985E-225	0.0	0.0	0.0
3.8234494200560255E-89	6.099443768463172E-144	9.364244501521993E-85	1.5731057433680668E-148	2.634494123029531E-97	4.8873364816920283E-88	4.340379319347095E-56	3.1968372065606175E-129	0.04913217342136118	0.8351891968010773	4.326566103932878E-42	6.995231909186904E-138	1.5238737253950928E-136	2.384967189305578E-125	6.363008087787674E-70	1.1630734378965857E-106	1.2465671899824244E-97	1.789276903722011E-212	0.08913697222240173	7.762595162069847E-93	2.966649375639274E-115	5.410726186604554E-19	7.732186986621324E-96	4.920288644176289E-50	9.52916668397439E-97	3.1015070319221353E-99	1.283274137891145E-91	0.0	8.840601202199633E-195	3.0393829071717247E-103	2.9856618743688817E-139	3.8297653466551434E-95	0.0	0.02654165755516136	3.55708370974541E-79	7.821964220199406E-86	0.0	5.983027502679076E-125	0.0	1.5024705593329517E-161	7.004551167799373E-52	1.1757019443006805E-155	5.015189286634057E-160	1.7421438494739587E-118	8.688892260389963E-46	2.2149703196098638E-55	3.413896761243033E-150	1.5860994070231956E-160	0.0	0.0	6.775861900930961E-115	4.813400822502532E-213	2.959813498649966E-97	3.4982068607932726E-233	4.057105122746648E-162	1.2329960964376765E-145	1.7650409801622214E-111	4.189867455149067E-95	0.0	0.0	0.0	0.0	0.0	0.0	6.447897011410009E-162	0.0	0.0	4.865283559704102E-92	2.0153294993473664E-292	1.4583125543466794E-89	8.447924903598091E-99	0.0
4.381862240243663E-203	4.913503873574369E-169	6.3251486561791756E-114	0.0	6.1509305523966E-39	3.807268653475302E-60	7.022581369192681E-19	3.883473991597168E-211	1.7077200101901187E-94	0.04629629629629625	0.12473131074409759	4.5492250783329154E-55	1.72004922713166E-44	1.6051022481630423E-44	3.197063813276694E-15	9.287660911769396E-169	2.7750941144879942E-8	7.080213291E-314	3.4805124866410162E-15	0.35114213152435175	1.3975229025130127E-23	2.372285244360781E-27	6.958600339571958E-35	5.132518162605327E-45	1.2368767597916083E-38	1.9699603733139243E-267	0.0	0.0	2.1235055347966056E-88	2.549373785429402E-41	0.0	0.0	0.0	9.50535489357861E-17	0.02678054970316532	0.4017288525425294	0.0	2.488097646163337E-309	0.0	3.771911323009794E-54	5.570433321826317E-40	2.150315127438495E-51	6.100051753278673E-54	0.0	2.7005728328491266E-50	4.0011745921931897E-44	7.988665497354911E-54	7.440634080605655E-52	0.0	0.0	0.026172683290463752	2.8600520136806433E-145	8.95524504876252E-40	0.0	3.734705767170684E-52	2.1672493819970817E-56	1.2521302387552598E-25	4.414424686122217E-142	0.0	0.0	0.02314814814814811	0.0	0.0	0.0	1.167818197894064E-52	0.0	0.0	0.0	0.0	0.0	1.35528970516E-312	0.0
