veri_prob	true_prob	false_prob	half_prob	num
0.061624972743395935	0.06155732376877495	0.0615004537938091	0.06157537361198445	10
0.131752752237111	0.1391870389626605	0.06986505905897218	0.07918727451654949	10
0.1342655716658368	0.14297159875494642	0.07071800154792893	0.08024679122000608	10
0.1395583418159894	0.1521776268098733	0.07246082258377977	0.08238599580397588	10
0.15075747062979455	0.1719913348622455	0.07607885930132825	0.0868857109388699	10
0.17184655029263268	0.20620423843179644	0.08214350430102796	0.0947934868800135	10
0.20302931189727672	0.24950006662027047	0.08895907869550208	0.10455544231275331	10
0.24283156773158746	0.29765535165117013	0.09440257571025408	0.11375345498203542	10
0.28810760593829104	0.3514232605727205	0.09543941504681214	0.11891733825908699	10
0.3275268310736195	0.3996599807056042	0.08870303556851336	0.11546251191035965	10
0.35411380004782506	0.430733186467814	0.07771559933570096	0.10589972169757918	10
0.3708012195128371	0.450137799515415	0.06541860322774838	0.09347212418449978	10
0.38215125016693013	0.4636829991819818	0.053799860764017236	0.08076022889465032	10
0.39041134407811817	0.4736447558478492	0.04398202356066715	0.06936327953937041	10
0.39668217494144764	0.48110999638767005	0.03551948499445343	0.05889313287377758	10
0.40118902843273857	0.4864489635262995	0.028476232512039002	0.04964813150742043	10
0.40433462768900935	0.49013504983665934	0.02313029757764062	0.042277566342711945	10
0.40654893707857126	0.49280538251934275	0.018867374236380238	0.03608117348642436	10
0.40835315819349977	0.4949247916029069	0.015640182210211736	0.031186057297608705	10
0.41009561618176116	0.4968098634480687	0.013259598241694112	0.02743079458886601	10
0.411863114666167	0.4987299709958548	0.011377869687889102	0.02437970917700523	10
0.413443985752603	0.5005435535382475	0.009915747223581588	0.02191166997476872	10
0.41505359646535406	0.5025553776788361	0.008772439186153825	0.019923463926556577	10
0.4167974822923252	0.5048598397352483	0.007833397921659132	0.018259281355504475	10
0.4183366846592018	0.5068727288244348	0.007003619073362444	0.01676558555377863	10
0.4196895069375808	0.5084486424164965	0.006255134370380959	0.015391459563240579	10
0.42065549661068696	0.509519561641752	0.005641428424173119	0.014235690077357135	10
0.4214000681735667	0.5102603149561626	0.005180625331751394	0.013336342740161825	10
0.4221055299450393	0.510953496202431	0.00481902976885385	0.012601221417522962	10
0.42275730708738213	0.5114930255214457	0.004499067952116904	0.011922029374716356	10
0.4234567393061586	0.5120273537935215	0.004201445924860844	0.011281037453996398	10
0.42424927503297616	0.5126111675469074	0.004002376078243281	0.010872195139547828	10
0.42515216447667764	0.5132546010600889	0.003827868213118794	0.010502019365509598	10
0.42635945421259447	0.5141987027629418	0.0036653415395499003	0.010151747364135768	10
0.4280068778269147	0.5155897595135862	0.0035089078292855603	0.009807072265490435	10
0.4297231864342458	0.5169621926471769	0.0033696086851151587	0.009485862225192139	10
0.43062730257391335	0.5177403195103436	0.0032606421246046424	0.009205649716701878	10
0.4311431533354163	0.5181454610611919	0.0031808234411158367	0.008985296982188726	10
0.43142926407013177	0.5184445082756935	0.00312024762465338	0.0088127532255453	10
0.43163304805960134	0.5187280404595073	0.0030869141674625686	0.00870564470788374	10
0.43184557842378224	0.5189168712595705	0.0030741959121904634	0.00865959081795246	10
0.43205171991620456	0.519042905673874	0.003067073447017765	0.008633711664140713	10
0.4322581813777955	0.5191448513359939	0.0030613265192703447	0.008610170204529647	10
0.4324921266588414	0.5192426300838449	0.0030568003535040196	0.008588062496691907	10
0.43278258888517385	0.5194121555991489	0.0030561551897472766	0.00857738165022975	10
0.4330902631139469	0.5196449678472443	0.0030546282862092726	0.008563613809294792	10
0.43331826720410654	0.5198213598920274	0.0030502827901724852	0.008541809701037953	10
0.43358591096630283	0.5200164259778186	0.0030324107301868087	0.008497292099939591	10
0.4338309022370909	0.5203918795187756	0.002952967303694643	0.008360297077444808	10
0.4339490611188581	0.520779691362636	0.0028743855402893954	0.008222674451536457	10
0.4340048108678728	0.521056418135224	0.0028176798847213834	0.008115974609987971	10
0.4340218993813778	0.5211592596815742	0.0027788727167104834	0.008034375777299884	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
0.4340301637613502	0.5211988674110177	0.0027534624842369244	0.007969904458562303	10
