rand_hmm after learning:
probList_rand_true size: 421902
fp	fn-15	fn-half-15	threshold
0.08	0.4175	0.661	0.04402392325794577
0.09	0.4064	0.6501	0.04474803925779107
0.1	0.373	0.6211	0.047169918686670934
0.15	0.2763	0.5228999999999999	0.0553122642379576
0.2	0.19099999999999995	0.4083	0.06539811928233237
0.25	0.11370000000000002	0.28890000000000005	0.0781453048758852
0.3	0.06569999999999998	0.1955	0.09160039701364989
0.35	0.03059999999999996	0.11550000000000005	0.10931246959518044
0.4	0.0043999999999999595	0.02639999999999998	0.15319380850699732
0.45	3.9999999999995595E-4	0.0032999999999999696	0.2101925086102442
0.5	0.0	4.999999999999449E-4	0.2682345704859486
