98
0.0	0.0	2.3978346018737182E-86	1.1941908164328223E-91	1.9783664321362352E-58	0.0	2.7479021949131003E-159	7.087452213835522E-70	7.545667070000023E-145	3.260601431105028E-100	6.773279958925296E-72	0.0	2.3869246720439222E-60	0.0	2.1729433855116224E-127	0.0	1.6975391500380336E-81	0.0	0.0	0.0	0.0	3.317527980113594E-122	8.225764175636693E-73	1.8063871619760662E-57	1.2806092539723171E-58	0.0	0.0	6.611382050133085E-86	0.0	0.0	0.0	1.1364288657175201E-48	5.1415952670816605E-197	0.0	4.606444452879328E-131	0.0	1.0	0.0	3.0150792806E-314	0.0	0.0	0.0	0.0	0.0	2.294186762193179E-195	4.88937544390368E-43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1798905722556667E-129	0.0	1.4849181058023963E-237	0.0	0.0	1.212147765722931E-199	0.0	0.0	0.0	1.6247321260903897E-141	0.0	2.884656856713791E-29	0.0	0.0	0.0	1.1077558204003E-311	0.0	6.25804235636382E-202	0.0	3.467939679534583E-196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.046202730612487E-70	0.0	3.9705629745543344E-199	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	2.8295313552430805E-8	0.1286763405633279	3.392835881509038E-14	0.0	9.47145658741764E-104	7.756980135737231E-56	1.1668132589020866E-34	1.078669510053189E-52	5.475629283945249E-63	0.11975021303362292	0.0	2.1965768721823715E-62	1.0223999562353234E-109	1.3786023083666482E-58	0.0	7.92385403342064E-310	8.933536105884851E-65	0.0	0.4421071865802611	0.0	2.0735537137906056E-232	2.2086077108200825E-263	0.0	1.062017689231731E-108	1.414076188446694E-71	0.0	0.0	0.0	0.0	0.0	3.0966531126337647E-50	0.0	0.0	0.11429774266011043	0.0	0.0	0.0	9.108830777497782E-5	0.0	2.852685519722467E-76	4.2553420254697504E-36	7.330714357923247E-33	2.668558652597967E-24	0.0	4.14663236064752E-131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3810393117884745E-270	0.0	0.19505245744583485	0.0	0.0	0.0	1.6866992071565162E-54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.494311372296092E-5	0.0	0.0	0.0	0.0	3.601369026169272E-33	0.0	0.0	1.9327242956545855E-66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.045452888646034E-164	9.524613900360896E-232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.0332213721933055E-93	4.2923702293306966E-20	0.3345715928962779	0.014676041491945999	0.02381944504036618	2.2735313286973308E-60	5.420451694472331E-46	0.040371326990679635	7.809649908110852E-4	0.16691131341019416	2.9281861673720026E-12	0.0	0.0	0.05016320880391635	1.1808595011095924E-29	2.7043854524287173E-83	1.6500689447557355E-5	3.529162541751368E-30	3.3781334707118904E-19	2.927061271784688E-10	1.284988670491183E-11	9.804734473459651E-67	8.567714418547036E-96	8.209959674269524E-95	8.984441990885695E-6	1.2852592411349062E-37	0.06820796466451323	2.3372441460035298E-29	0.0	7.417281857762397E-98	3.5305932566654752E-43	3.14360650650692E-49	3.020366988897191E-57	7.448996879560644E-13	2.639442759988451E-45	3.499825542778603E-63	0.1895008644844946	0.0	5.860233671733236E-60	0.0	0.0235542703677343	1.8668604323471433E-14	1.3695420123580421E-92	0.02357761704784889	8.634498791856433E-55	1.5739522400534935E-44	3.519838015738341E-18	9.995874030407439E-32	0.0	0.0	8.868771758223382E-58	0.0	5.0237692052257265E-51	0.0	5.160745276547408E-57	0.0	2.8286681788481737E-11	1.7329926173208275E-80	0.0	5.809226165194189E-59	2.469890785240317E-40	1.0273212253296423E-44	0.0	3.9681144228142466E-104	0.0	1.149486745822113E-103	0.0	0.0	0.0	1.5196462919141463E-60	0.0	1.679225435726703E-59	0.0	4.364325491071856E-58	9.38056528996693E-46	0.0	0.0	0.06383990434223466	2.753789172439361E-20	1.1206105657105864E-14	0.0	0.0	7.018573610084925E-79	0.0	0.0	0.0	0.0	1.7807172302546532E-81	4.181339736165518E-81	0.0	1.1252327072803875E-58	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	4.68379792921019E-223	0.017115633210508373	0.44504595424049437	1.134697457213194E-202	0.0	3.595817394743029E-75	5.802724827500687E-39	2.440831491693326E-64	1.234897787578735E-56	1.5439482383225574E-73	2.1249371286357637E-233	5.230764304490479E-183	0.0	0.013844292248310013	0.0	1.070254106292996E-15	8.787808850630666E-62	0.0	3.07949872223706E-228	1.926562613469919E-145	9.899271336706782E-77	3.3105105003793503E-32	6.4260706839253314E-217	0.00684024307638617	1.4719256852441044E-64	3.989430180792005E-208	2.3372014808892905E-245	1.4970096474566E-238	0.0	0.0	1.3562582948563372E-14	0.08115504059372598	0.368813046401351	1.192499823386487E-89	1.482279280625752E-247	7.32744990953617E-212	3.7235158743074093E-41	1.1675945368323859E-239	8.249420534353572E-238	3.9840766769341625E-79	3.252236079000635E-234	2.8939623668948984E-169	4.0151348988723054E-213	0.019082027787104498	0.0	5.018375560163665E-304	1.211325911287144E-145	0.0	0.0	1.660032011230186E-168	0.0	2.5009472783211045E-137	0.0	7.892101337171547E-96	3.1023595043111604E-219	1.482026118734513E-28	3.4142250829124634E-88	0.0	1.688718358420913E-4	3.159299674270142E-53	0.0	0.0	4.70866767362701E-94	0.0	0.0	0.0	0.0	0.0	1.3128830814759413E-232	0.028634966143262153	6.155967105586488E-6	0.0	0.019293326928147485	2.6668065742983273E-32	0.0	0.0	2.0839044517845462E-65	0.0	0.0	0.0	0.0	9.414715425197576E-269	0.0	0.0	0.0	0.0	2.6518391693854983E-282	2.011343787958674E-230	0.0	4.415677456907829E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	3.235544851084237E-23	0.0	0.0	0.1503845222939573	0.0	3.417973238379079E-124	0.0	7.392814522890427E-133	1.0829093352230063E-12	0.0	0.0	1.9321384255951482E-50	0.0	0.0	0.0	1.8980806056122056E-42	0.8496154777049599	5.329620504342608E-84	0.0	3.873933362332947E-154	0.0	0.0	1.0423746764844005E-122	1.2824300341869434E-52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.095324555316652E-53	0.0	0.0	0.0	6.546724675697375E-51	0.0	2.3369071451209754E-98	0.0	0.0	0.0	0.0	1.9911813591873288E-71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.605526139859358E-91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.742722027503015E-52	0.0	0.0	0.0	0.0	1.480316759138881E-98	0.0	0.0	1.4106247074689743E-105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5622642088411743E-191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.6700949114342597E-43	5.529638024970173E-18	1.0	2.6690207838665993E-285	1.0736329245549566E-25	0.0	0.0	6.040622151073747E-108	8.341542060013214E-35	1.01773599473368E-183	0.0	0.0	0.0	2.77213865949675E-31	3.4806415017349996E-87	0.0	2.757462937602579E-35	0.0	0.0	1.552124029254449E-49	0.0	0.0	0.0	0.0	1.1155842444037311E-28	2.558012099622299E-31	0.0	4.796278461232661E-52	0.0	0.0	0.0	0.0	4.6749577901486843E-35	6.352754959855535E-34	9.045311063724204E-81	0.0	0.0	0.0	8.213535343740152E-294	3.795774897787901E-67	5.869727133669442E-92	3.3433315696143537E-186	8.440737358492682E-83	3.498447973772468E-51	6.598602794106418E-34	1.0482547104035254E-51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.509304422118753E-37	1.5642970414919505E-75	0.0	0.0	1.0373185346476409E-30	0.0	4.7123931032146476E-33	0.0	0.0	0.0	4.2498409608883644E-284	0.0	8.8191482453569E-37	0.0	8.925726825443977E-35	2.9841053618415185E-78	0.0	0.0	8.558888604101305E-86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.631098422187713E-155	0.0	1.240516356123491E-38	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1700350941041707E-40	0.0	1.5314298889961234E-72	1.8522504597453753E-45	0.0	1.8417639090311104E-53	3.622561267295185E-104	0.3017959467514594	5.343925169333496E-23	1.2222190596055295E-172	6.741688257371739E-63	0.0	8.628699878076953E-36	0.22829708746720395	7.121945946359409E-15	9.328397317944147E-40	2.4634608974157836E-36	2.987806583704138E-57	0.0	3.789165306324728E-81	9.01132642973528E-30	2.3748201541874416E-81	4.3443873770675456E-48	1.072283730889896E-39	1.7245731435090746E-85	4.722125670126074E-34	7.149143045535131E-71	0.0	0.0	2.899506604529737E-39	3.7276815451535974E-43	0.11033527250500673	4.884300653322833E-87	9.861687063914261E-80	2.7932180584197895E-47	0.0	0.0	5.751360907608459E-54	1.7205987185309037E-52	1.6160536098769734E-34	5.681555034036449E-184	0.0	7.591733790270449E-42	3.953091301138517E-113	3.5966488694878705E-86	0.24171698634932046	0.0	4.9196756284976364E-32	0.0	0.0	8.372159826965819E-52	0.0	1.8637783059928555E-46	0.0	3.06251994852173E-110	0.0	3.164007526767599E-55	7.013652773478684E-97	0.0	2.4193102788941304E-88	0.0	0.0	0.0	0.11785470692700209	0.0	2.5246695191061785E-44	0.0	0.0	0.0	3.017648232587183E-53	1.0487800038540411E-63	1.3771999103862446E-88	0.0	9.918272871803797E-87	3.146343329391008E-104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9948668393171075E-203	3.422470585323547E-51	0.0	8.887650930603911E-91	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.11477080853092181	0.17073315911587558	9.246323556396449E-20	9.61927092181636E-94	6.066060963161488E-202	0.05873808948146912	8.091896713465406E-12	0.5206388799626919	2.687749517024998E-56	6.056435709716064E-15	0.0	0.0	2.323716189234499E-94	2.009164592963644E-43	0.0	9.897321069219897E-32	6.484822551743179E-61	1.9476468750462532E-131	7.011138605773675E-26	1.0800328265380088E-46	2.193323573132445E-123	6.780473437058948E-160	3.0339716432271776E-42	1.332549229265317E-38	0.10358788830993745	9.181116898516796E-112	3.149414383016953E-119	0.0	0.0	2.0104704238357596E-142	1.9618249394134508E-29	2.1901726399328793E-93	1.5948054017406176E-123	1.0246329335013522E-49	5.448358883106712E-170	1.0269517930529833E-131	1.2869003240178786E-294	8.523014201642783E-189	0.0	3.4316318095130605E-19	5.1692895857324025E-43	2.3589780284950642E-68	1.3991230993997767E-20	8.592323257252601E-92	2.9056197175811667E-137	4.0074818821194916E-132	3.622794453590132E-52	0.0	0.0	6.939667308642766E-72	0.0	9.098335464081288E-49	0.0	2.874045999090306E-149	2.1921242574433887E-221	0.03153117459100454	0.0	0.0	7.093093384182337E-95	2.285528628192088E-62	1.2831176663136352E-147	0.0	1.004413082196427E-101	3.5171348921128335E-191	0.0	0.0	4.1517548574686555E-191	0.0	1.2744132615367979E-188	0.0	4.432364969814606E-95	0.0	2.1751106140931973E-93	4.485105063431537E-41	0.0	0.0	4.634123350324919E-74	4.1808178928859974E-138	5.39732326049039E-136	4.716335858785303E-56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.220920433201998E-138	0.0	5.9612059656905845E-96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.1700874610233785E-47	8.775231641895694E-58	3.917600137711734E-43	0.0	0.0	1.6572421084349867E-80	0.8779260011582584	2.3264511095891882E-5	4.6831455274680384E-77	0.11143762699754595	0.0	0.0	0.0	1.5452925227770297E-20	0.0	6.186496159194541E-26	2.407672492599859E-118	0.0	2.2943190544117037E-86	3.8625394978757355E-47	4.214618202571667E-91	6.542915727920363E-45	1.7511258770690098E-44	6.156210619522957E-33	5.954014003600359E-33	0.0	0.0	0.0	0.0	0.0	2.410691330775786E-53	3.980545101674217E-81	5.795668843235859E-66	3.303904247342405E-96	0.0	0.0	1.2652563214041742E-53	9.410670254276336E-225	0.0	2.6062592567562257E-24	0.0	2.86517699249562E-113	1.4257271549032712E-77	2.195069772144709E-78	0.0	0.0	2.207704332610167E-52	0.0	0.0	1.1823989299599104E-71	0.0	2.192475575574395E-50	0.0	3.3307631885126288E-108	3.658309248660734E-221	9.259339359036472E-78	3.783508406095052E-104	0.0	1.4940484120857796E-82	7.33060621489501E-224	0.0	0.0	2.4881872730441927E-117	0.005754992550297596	0.0	0.0	0.0048581147828027785	0.0	6.191646824256717E-219	1.6412686299758567E-55	8.80722673067243E-82	0.0	6.942130162312388E-81	2.3824014196220325E-103	0.0	0.0	1.182850005589515E-233	0.0	0.0	4.6095421959245374E-48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0948893802999931E-224	0.0	7.117840954228924E-82	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.811770466672896E-54	2.581624430819861E-61	0.8017688988959736	3.378403768538924E-29	4.668257696134227E-103	1.4777376281521735E-60	3.4281887990874543E-116	2.929965122402251E-38	2.77325186452335E-54	6.3133176727398555E-59	5.2022741905360545E-40	2.80780457571007E-74	4.94285007261733E-63	2.036439816894638E-185	2.1792155361506123E-40	6.841977674908179E-58	2.3335009072804375E-44	4.306620762176402E-18	4.2201462319162896E-22	4.5833560321468476E-63	0.19823110096816843	1.9320717053268822E-119	6.284953857917338E-62	0.0	1.3585923137180263E-10	2.046009195235982E-39	5.213784942111928E-54	1.0793419602771628E-68	1.4155163317990024E-78	6.618619384162617E-60	7.615752025204394E-68	5.220579463722031E-74	3.7689469061281523E-41	3.0852174054451477E-68	4.897417848831994E-41	1.9168068462309688E-193	7.71456968635312E-172	0.0	1.045889531216618E-66	8.98086034343141E-124	4.82579699644508E-38	2.3087737313481705E-75	8.702554616733421E-27	3.093762253754567E-61	5.299992058593105E-40	1.3545411700372517E-227	5.515831310681177E-193	4.5681281348430606E-52	0.0	0.0	6.420858668212439E-82	0.0	4.2378910983727647E-69	0.0	1.309690775590324E-63	0.0	4.440064379058057E-62	3.864155015E-314	8.139238650377576E-86	4.877465900570457E-43	9.836687060606359E-57	6.102921594238697E-200	0.0	2.241220832147192E-143	0.0	1.636191202029288E-83	3.1552229535674105E-89	0.0	3.1552229535674105E-89	8.481032205128849E-67	0.0	4.625671911305993E-44	3.1552229535674105E-89	3.1162372735913096E-42	8.406670883972767E-51	4.099699352846692E-77	0.0	1.350791165648069E-69	2.2176557346130114E-160	3.618069476604497E-156	0.0	0.0	6.307650717351946E-197	0.0	0.0	3.1557104176763036E-89	3.155222953567405E-89	1.1435640574007083E-77	1.98609531175206E-243	3.155222953567402E-89	3.0291717067680837E-44	4.233962898154399E-89	3.155222953567402E-89	3.155222953567402E-89	1.290592765032649E-88	3.155222953567402E-89	1.4081110091973282E-88	3.155222953567402E-89
