rand_hmm after learning:
probList_rand_true size: 31084
fp	fn-15	fn-half-15	threshold
0.001	0.8204	0.886	0.023942093870089606
0.002	0.8019000000000001	0.8707	0.02511352911816725
0.003	0.7935	0.8647	0.025653935086391973
0.004	0.7831	0.8592	0.026184175969324985
0.005	0.7431	0.8313	0.028487918984376477
0.006	0.7279	0.8205	0.029365974621444257
0.007	0.7197	0.8139000000000001	0.029940030984408415
0.008	0.7173	0.813	0.03002723728989281
0.009	0.7152000000000001	0.8112	0.03013823674659584
0.01	0.7102999999999999	0.8075	0.03043057665135578
0.02	0.6264000000000001	0.7418	0.035777376010270937
0.03	0.5666	0.6915	0.03993697761345393
0.04	0.5083	0.6379	0.044436379570709165
0.05	0.43700000000000006	0.5783	0.050228635996411204
0.06	0.39480000000000004	0.5369999999999999	0.05434082716600531
0.07	0.3467	0.49329999999999996	0.05898020567434673
0.08	0.2942	0.44510000000000005	0.06458928879306779
0.09	0.25849999999999995	0.41259999999999997	0.0687330535880683
0.1	0.23570000000000002	0.39	0.07154750096135946
0.15	0.17220000000000002	0.3268	0.08074884327714496
0.2	0.13080000000000003	0.27749999999999997	0.08782341278731624
0.25	0.09819999999999995	0.23560000000000003	0.09452571199738265
0.3	0.07230000000000003	0.19279999999999997	0.10230701033923956
0.35	0.04500000000000004	0.13590000000000002	0.11428356823294833
0.4	0.0232	0.0917	0.12687678649951414
0.45	0.014100000000000001	0.06740000000000002	0.13639766176505902
0.5	0.008299999999999974	0.040200000000000014	0.14943840103314338
rand_hmm after 15 iterations:
probList_rand_true size: 31084
fp	fn-15	fn-half-15	threshold
0.0	0.6935	0.8298	0.022194759123109992
1.0E-4	0.5357000000000001	0.7212000000000001	0.03015120416606047
2.0E-4	0.49450000000000005	0.6854	0.03258798956429497
3.0E-4	0.4678	0.6618999999999999	0.03428506597289757
4.0E-4	0.4467	0.6461	0.03545385601346452
5.0E-4	0.4467	0.6461	0.03545385601346452
6.0E-4	0.4467	0.6461	0.03545385601346452
7.0E-4	0.43320000000000003	0.6348	0.03626792306998353
8.0E-4	0.41390000000000005	0.6178	0.03757494102262049
9.0E-4	0.41390000000000005	0.6178	0.03757494102262049
0.001	0.40880000000000005	0.6139	0.037835589750126776
0.002	0.3852	0.5871	0.03989307265987495
0.003	0.34540000000000004	0.5489999999999999	0.04274798177772223
0.004	0.3285	0.5306	0.044241914356680526
0.005	0.32609999999999995	0.5278	0.04448698464695701
0.006	0.3013	0.5009	0.04657629831015339
0.007	0.2912	0.49050000000000005	0.047431164128189304
0.008	0.2771	0.47319999999999995	0.048854369681596746
0.009	0.26239999999999997	0.45730000000000004	0.05045122981883333
0.01	0.2512	0.4454	0.05147119927282075
0.02	0.1753	0.3547	0.06090820127228876
0.03	0.12	0.2741	0.07039053693347823
0.04	0.09140000000000004	0.2288	0.07723267788117744
0.05	0.06969999999999998	0.18889999999999996	0.08389459807895217
0.06	0.050000000000000044	0.15180000000000005	0.09158769600293352
0.07	0.03969999999999996	0.12770000000000004	0.09671141685768381
0.08	0.034399999999999986	0.11639999999999995	0.09959988390413901
0.09	0.027900000000000036	0.10060000000000002	0.10410780193574586
0.1	0.0242	0.08960000000000001	0.10776383184680385
0.15	0.011700000000000044	0.05259999999999998	0.12372969078111032
0.2	0.006900000000000017	0.03090000000000004	0.13813820425224982
0.25	0.0028000000000000247	0.016599999999999948	0.15345381429627514
0.3	0.0010999999999999899	0.008900000000000019	0.1694458502560759
0.35	3.9999999999995595E-4	0.0050000000000000044	0.18588620069526934
0.4	1.9999999999997797E-4	0.0029000000000000137	0.20161028208228424
0.45	0.0	0.0016000000000000458	0.22029545667608413
0.5	0.0	8.000000000000229E-4	0.2387038242672864
