hmm after training:
probList_hmm_true size: 31084
fp	fn-15	fn-half-15	threshold
0.09	6.000000000000449E-4	0.005199999999999982	0.16245004167013447
0.1	4.999999999999449E-4	0.0050000000000000044	0.16583451537785984
0.15	1.9999999999997797E-4	0.0024999999999999467	0.18794104370387824
0.2	9.999999999998899E-5	8.000000000000229E-4	0.2070137886032296
0.25	0.0	3.9999999999995595E-4	0.22767393989845436
0.3	0.0	9.999999999998899E-5	0.24907237409223812
0.35	0.0	0.0	0.2668371461155711
0.4	0.0	0.0	0.28230421795245286
0.45	0.0	0.0	0.29660116628280214
0.5	0.0	0.0	0.31255149785351216
hmm after 10 iterations:
probList_hmm_true size: 31084
fp	fn-15	fn-half-15	threshold
0.0	0.005499999999999949	0.027100000000000013	0.04830762537991719
1.0E-4	0.0029000000000000137	0.015199999999999991	0.06627184223199359
2.0E-4	0.0029000000000000137	0.014700000000000046	0.06732637383452905
3.0E-4	0.0022999999999999687	0.013499999999999956	0.07150041609292428
4.0E-4	0.0021999999999999797	0.012399999999999967	0.07432119970886795
5.0E-4	0.0020999999999999908	0.012299999999999978	0.07506291489641273
6.0E-4	0.0019000000000000128	0.011700000000000044	0.0792423662299653
7.0E-4	0.0017000000000000348	0.011600000000000055	0.07996247482588413
8.0E-4	0.0014999999999999458	0.009800000000000031	0.08447587586276217
9.0E-4	0.0014999999999999458	0.009700000000000042	0.08501368982278226
0.001	0.0014999999999999458	0.009199999999999986	0.08569735414692824
0.002	9.000000000000119E-4	0.00539999999999996	0.101646380011791
0.003	8.000000000000229E-4	0.0041999999999999815	0.1097643062059855
0.004	4.999999999999449E-4	0.0036000000000000476	0.11656438462798302
0.005	3.9999999999995595E-4	0.0026000000000000467	0.12234332692227634
0.006	3.9999999999995595E-4	0.0023999999999999577	0.12629208316305865
0.007	3.9999999999995595E-4	0.0021999999999999797	0.1303451066248945
0.008	3.9999999999995595E-4	0.0019000000000000128	0.13489540969459288
0.009	3.9999999999995595E-4	0.0017000000000000348	0.1377019229158935
0.01	2.9999999999996696E-4	0.0016000000000000458	0.14061214120635493
0.02	1.9999999999997797E-4	0.0011999999999999789	0.15669173590029242
0.03	9.999999999998899E-5	0.0010000000000000009	0.16463657569503926
0.04	9.999999999998899E-5	8.000000000000229E-4	0.17327279332310416
0.05	9.999999999998899E-5	7.000000000000339E-4	0.1795612134867239
0.06	9.999999999998899E-5	6.000000000000449E-4	0.18523798580639902
0.07	9.999999999998899E-5	6.000000000000449E-4	0.18985897990099865
0.08	9.999999999998899E-5	6.000000000000449E-4	0.19421143042538444
0.09	9.999999999998899E-5	6.000000000000449E-4	0.19827018685137343
0.1	9.999999999998899E-5	6.000000000000449E-4	0.2019849830545513
0.15	0.0	1.9999999999997797E-4	0.22323462358026833
0.2	0.0	0.0	0.24040017191276739
0.25	0.0	0.0	0.2598790683636395
0.3	0.0	0.0	0.27847577748004654
0.35	0.0	0.0	0.29218623999105897
0.4	0.0	0.0	0.3052786906552843
0.45	0.0	0.0	0.32062271483416827
0.5	0.0	0.0	0.33856140453403955
hmm after 15 iterations:
probList_hmm_true size: 31084
fp	fn-15	fn-half-15	threshold
0.0	0.010199999999999987	0.04190000000000005	0.011853717390070802
1.0E-4	0.0010000000000000009	0.005299999999999971	0.06718760494796137
2.0E-4	0.0010000000000000009	0.0047000000000000375	0.07131079566707393
3.0E-4	0.0010000000000000009	0.0047000000000000375	0.07172137024012633
4.0E-4	9.000000000000119E-4	0.0040000000000000036	0.07793895545146913
5.0E-4	9.000000000000119E-4	0.0040000000000000036	0.07911931666985361
6.0E-4	8.000000000000229E-4	0.0034999999999999476	0.08206790317137222
7.0E-4	8.000000000000229E-4	0.0031999999999999806	0.0830346269981634
8.0E-4	8.000000000000229E-4	0.0030000000000000027	0.0873929791138734
9.0E-4	8.000000000000229E-4	0.0029000000000000137	0.08970689505478893
0.001	8.000000000000229E-4	0.0029000000000000137	0.09011669291367237
0.002	3.9999999999995595E-4	0.0017000000000000348	0.10872061512598216
