13
0.0	0.45839203904921616	2.8176277914511115E-49	1.4845564484127173E-9	0.5413447367424191	0.0	0.0	0.0	2.5468620893691886E-41	5.321536209583706E-155	0.0	2.470566572434864E-35	2.6322272380709073E-4
0.37737463573664437	0.31852903491163675	5.576054879956597E-5	0.08310164895401295	7.754860752779377E-13	0.00784816167459582	2.5894433321375503E-13	0.16070919305275855	3.695350160641757E-4	0.028197020064279415	5.497316046108724E-54	0.023812885192548212	2.12484762696525E-6
5.446307586741434E-84	4.364916448760764E-14	0.03958352095757613	7.71062500415467E-4	3.3415713448578667E-43	1.6313989084483426E-63	9.466579724662163E-29	7.639852233273869E-28	0.13072366544192418	0.757588182614995	1.0776860746621322E-68	0.004527590500027298	0.06680597798501728
3.1765862278634835E-10	0.025516612305113463	4.907150258847063E-15	0.8792141542278671	0.0036350337274470043	2.6810532724494705E-4	1.1458351931061945E-14	0.08841741827027881	9.143837536950962E-7	0.002944387126072052	3.546396395249709E-41	2.75692914981265E-19	3.3743145561697648E-6
1.7597751695189822E-29	3.347696903513019E-4	0.02362094221232975	0.34033792976187355	1.3880711989794748E-40	0.32106459912369667	5.709962415091229E-11	0.05644015186751265	0.0434544126012825	0.04985842225770747	0.009405165324879458	0.06802967416090995	0.0874539329423598
0.48584674326536353	8.958005985433973E-126	8.33269936950675E-117	7.593927863873053E-112	1.4854647664780891E-146	0.5141532567346367	2.3876613970706375E-116	5.593577865682568E-118	5.279491142226327E-113	1.2587675086988347E-115	1.0426019308297619E-41	9.236638052895497E-111	2.1148726647580674E-106
0.0	0.0	1.4251450005296228E-194	1.088674736854168E-230	0.0	5.294054706038107E-81	9.715041902523078E-148	1.774964484321104E-293	5.473789335042834E-196	6.807789088114769E-192	1.0	3.9647872917441555E-196	0.0
3.6926194146473664E-298	5.736575125265472E-286	3.121531936971986E-25	5.012732105853733E-61	3.9227592803823533E-292	0.5401737582299422	1.6351828324603124E-7	1.4933556600344034E-31	6.687309386542586E-26	7.431208647514653E-22	0.45982607825177985	5.081311566007894E-26	3.598512868570698E-201
4.649957178989171E-82	2.424758234512503E-16	0.0028457683969642226	1.3382227032287595E-6	5.830579859030397E-45	3.3879166322734424E-71	1.4779239677766833E-26	4.3411022966897413E-26	0.021564747075293794	0.11551491118044632	2.147959569906381E-70	0.004502295324617879	0.8555709397999784
4.189756615254648E-188	3.978253736908287E-15	0.005345365167835951	0.0019212116164182235	2.17070395552994E-45	1.0439271666864717E-63	3.1344497490699685E-62	1.3869021035034258E-71	0.20331847864556463	0.029629811507536335	1.5774062839765375E-71	0.003799580100677725	0.7559855529619638
0.0	1.9466312669956485E-129	9.783751240201556E-96	2.641112401080442E-120	1.715561877211321E-141	0.09932014882847741	0.9006798509694061	2.0211776023547851E-10	1.711471552605734E-90	1.3728527849768599E-92	1.2777022641154275E-112	2.3121846830361474E-87	2.296694416168441E-89
6.411723385979548E-83	4.2618328604160815E-17	0.04904758094274499	6.134684108965619E-11	7.580594138262259E-49	8.537291349323424E-67	1.8320502276734223E-35	6.859746882660067E-31	0.0035435792935822326	0.007487897774144877	9.448981253937994E-72	0.9384415380774398	0.0014794038507438866
1.4728636844370136E-46	2.3862483886178705E-11	0.3170037880688441	0.004845714507228006	1.7243603478734396E-40	1.7212413138434188E-84	1.5137311182397562E-7	0.1089540777051891	0.04061867477613184	0.4738870643782284	7.423320318766447E-66	3.510224400573089E-5	0.05465542692340296
0.0	3.385904066703733E-73	2.3536356467509617E-161	0.0	9.26862599873389E-21	5.250155957461732E-32	0.0	1.4339172154147422E-49	1.2086113936120461E-57	0.0	0.0	1.816107224275699E-42	1.0000000000000302
3.078901646333416E-118	5.12308803007249E-51	1.2139288928907236E-143	0.014811130654274578	0.9851888693404554	3.694807726270784E-17	1.1799681772228715E-142	1.8295018214217295E-30	8.751802470161694E-19	9.69985005622629E-157	2.7352108071043753E-130	5.279401695378462E-12	6.832396682389711E-48
0.0	9.46132635944672E-27	1.17653634596166E-99	0.0	0.06244561473134211	2.4878622898774748E-113	0.0	0.9375543852686584	2.629321353777793E-150	0.0	0.0	4.227753066225713E-66	1.065082964756021E-109
8.63629480124377E-228	1.0180764945947807E-38	3.3538129766522523E-99	1.712693521948048E-288	0.8984109268397884	0.007411404034663858	2.2002103048811068E-269	0.09415311954178877	7.55362173568799E-52	2.297590719641735E-285	2.6236264677573695E-240	2.4549583772631802E-5	4.4028223361352156E-55
5.684972680849059E-56	6.325371854011568E-60	1.645298269316058E-179	0.008368031236820261	0.00868203873138907	3.972299708589776E-43	2.234162020382551E-91	5.252413434521318E-38	6.229861487456362E-69	6.511908984906512E-109	8.446077060754132E-71	0.9829499300317993	8.346606010497963E-57
0.006085725175649109	7.074647802578514E-31	6.359589932841124E-30	0.0	1.8541395210178437E-41	6.199251337767962E-169	0.01622860041027894	0.006615871905321764	0.7931728450524038	0.17496459817331847	0.002932359283051133	7.126979849863184E-32	1.9896203010673377E-61
6.513240512555481E-254	0.6656450198140659	0.3343549801859319	0.0	8.786129247917626E-144	0.0	0.0	2.3211520932157053E-138	2.8094961626175557E-45	0.0	4.395504299868448E-233	0.0	3.2211348043839604E-308
7.763092072127395E-36	0.9999999998754113	1.2216783618852832E-97	0.0	1.2459495511152765E-10	3.978097154720042E-79	3.470879908440348E-51	1.4457412955216043E-52	2.1332367468617652E-52	3.339643729630454E-73	2.506963762675505E-50	1.895923709334916E-55	6.969609557596875E-74
0.0	6.162855004666355E-47	7.656871336395819E-91	0.0	0.19684628279942445	3.0764015510613047E-112	0.0	0.8031537172005766	1.5446235454842764E-153	0.0	0.0	4.436559578754915E-71	1.5312401642585428E-95
0.0	4.2232259642445376E-41	1.6683282786663878E-84	0.0	2.5459413204550516E-5	3.426272223039928E-88	0.0	0.9999745405867949	3.061368463487932E-129	0.0	0.0	2.2925086043366593E-55	8.841776981035518E-74
0.09957247973201154	0.011101657296570965	0.0018437492264489258	0.0	1.977581740880328E-129	8.814617674808901E-249	0.0	0.5219812398233573	4.5254355926766246E-60	0.0	0.3655008739216084	2.8341379423060496E-247	6.454531321990233E-211
0.0	7.39526500230703E-48	9.284014428442036E-86	0.0	0.1350704232780457	1.8603610842058972E-138	0.0	0.8649295767219533	1.2295471375538628E-168	0.0	0.0	2.9345241931947426E-64	1.8941073584057152E-96
0.0	1.8530727647830155E-62	1.0907987127555458E-81	1.5386516604635875E-272	0.9999997971754021	1.6479343283955084E-120	0.0	2.0282460520298318E-7	1.8940057076578016E-169	0.0	0.0	3.220221786551522E-61	1.642865824110553E-116
0.16150943396226478	0.09091683155723673	0.022967728014863673	0.0826494375254064	0.0928277896860975	0.1924508740048889	2.6765092657961703E-68	0.021886792452831365	0.014474510641767477	0.07949851694364944	5.748163821796494E-24	0.14630591625797518	0.09451216895302024
