39
0.018531950660703306	2.890496482494932E-7	4.5196634115997234E-7	1.830265920179355E-42	0.06022208102029769	1.8196966738087442E-247	0.013995638483530803	7.14488814035669E-101	2.759476935074649E-149	0.603451601759163	5.702203291175694E-6	1.6089486900578326E-23	0.0121687994671694	0.0	1.0177679187260791E-4	1.0022316377391611E-16	1.0284501047823304E-23	1.1348403896221959E-7	0.07165742927017733	9.03745270907485E-154	0.01222660606969512	0.08121700222292579	0.003956611666433336	2.695883783384876E-5	0.0	3.037763756607275E-6	4.236448145552308E-6	0.0	4.486743440767539E-44	4.856356496657651E-71	2.794513190652213E-4	0.0	6.379714205937563E-99	0.07504916097783407	0.04710110053578355	1.642952293432805E-146	2.685732900363112E-50	4.7731100725076415E-28	2.287112397746209E-12
0.9806841008333433	2.5715081009809513E-78	5.7009637405329444E-8	1.4360859283689258E-68	0.0018756309144996965	8.225771439996373E-238	0.005857953566892397	1.5473186231429304E-184	4.571896057302536E-118	3.822791457977342E-9	2.031605952815066E-4	1.5812544971232915E-50	1.3585627191749551E-5	1.3729129762828E-280	9.641823263385292E-10	6.145460598381052E-73	2.7139676419602027E-30	1.9777879536023226E-8	7.948755933742815E-48	7.19309741974635E-105	7.488741805480833E-110	1.3640333240785175E-28	2.943563519713931E-4	3.460186413215266E-8	1.862061721873086E-36	2.517768878308833E-7	2.0563903598959296E-7	3.1216707525591973E-89	1.0770709134590245E-12	2.732834563746087E-86	2.436777470988267E-7	0.0	8.273751414748137E-111	1.1258073457272817E-13	0.001032140250765664	3.6307344314474235E-216	3.876393498452554E-56	3.3553032028309615E-21	0.01003825458883911
1.5491623475594665E-4	8.019416014748873E-12	0.1998331863174269	1.0672206419938093E-48	7.161133548154236E-9	8.986398960906264E-273	3.0244449640604284E-33	5.24224395661032E-122	2.426302152911484E-116	3.104851782287443E-7	0.4346113570703644	2.9768211739848807E-55	7.213151716915677E-5	0.0	0.002224504122783921	1.6541107201063774E-21	3.3663202737075445E-22	0.33754572365072527	2.3121617088636864E-5	5.003578407975328E-119	3.256611728528434E-11	0.012163947613975162	2.5527180373303452E-11	3.75007355951461E-8	0.0	0.013065564809458753	5.234459434999917E-9	0.0	1.6561881485643178E-10	5.500957511500464E-57	5.5354124176532994E-5	0.0	1.0038740864796939E-100	3.7648649590504355E-6	1.3311671544076523E-6	1.4667244266482284E-154	4.0058573868534746E-51	3.565147560177703E-25	2.4473627671863033E-4
1.6834420962272863E-69	6.824426796383326E-142	5.094934023155906E-61	9.085824608097664E-123	6.65565279565681E-75	2.577286767195861E-179	0.9980902770292069	8.548915904095963E-106	2.760148422824307E-112	2.5261058001045625E-56	4.7598140434149314E-63	2.532688508870844E-205	3.1558020289325166E-58	1.4138627588202732E-102	2.8793863049287002E-58	2.9493632266804135E-189	6.067432784537266E-84	6.205016347126893E-61	2.1022114307878352E-106	1.102138830059731E-133	2.035495809335613E-181	6.930298644726883E-21	6.102680914198786E-89	1.8990199591459507E-90	1.1290176700988873E-115	8.24732701380159E-66	2.0042634277139876E-94	2.5041413534842056E-132	4.037305414460051E-118	4.547353105132385E-177	2.874703295999114E-62	0.0	5.0212474970686147E-101	1.279182059113035E-47	0.0019097229707937858	4.191238749360934E-293	1.0654850196675051E-51	1.7814291765503474E-102	4.649178105097822E-50
2.954252491125537E-5	1.3775863595680184E-17	0.002102462923126346	1.1551546243179185E-36	4.5840073209582704E-11	2.988421389802599E-247	4.261499391664984E-39	1.3746594216969427E-52	2.4227228762705646E-121	1.2588605006231372E-6	1.4829100970464312E-4	4.636849044624286E-45	3.6954414884882424E-4	0.0	0.0029182752689380907	1.1852499614392327E-38	5.172733883601028E-22	3.704856289552898E-5	0.09719232733428128	1.2306318031461532E-116	2.267331510661462E-15	5.266137734367105E-5	0.7660051969094835	1.864702951076989E-12	0.0	0.02446297641630602	7.928995318056859E-15	0.0	1.444064522961733E-19	2.267543014426173E-72	6.461531293132837E-5	3.547755638922306E-246	2.6762809786725644E-103	0.054729907517926286	0.0060261908394049195	1.8851595941207843E-143	1.487338185033119E-57	2.4525825821935027E-31	0.04585970094568196
8.177424285849265E-233	1.1214282953626826E-296	3.809920183170645E-263	1.0873300245357659E-153	3.564479346811739E-241	0.9151603196921827	2.3348106462235466E-71	0.0291223524246867	2.509689957205019E-157	6.030979052948602E-192	1.5465444564503583E-241	0.0	8.992957494971369E-255	0.0	3.5948944962228974E-251	4.597198410590002E-276	3.543757181517445E-269	3.6038374681981804E-211	2.697531521585102E-266	0.026950811421923317	6.090023613943439E-286	1.1677028768882874E-97	1.5759016207501357E-282	6.773341063257153E-274	0.014392813164993211	5.200786299254582E-263	3.5738546859083686E-262	7.93651719181912E-42	4.911464478802039E-34	3.4514911419852595E-290	9.723804999649596E-262	0.0	2.8236216226224777E-193	7.451460836376035E-115	0.014373703296214433	0.0	1.027932668029265E-123	5.4324130599264085E-142	1.8110233980866648E-98
7.493120522491923E-39	4.2770614478529406E-135	4.403834828506522E-40	0.1839260234140212	8.554828066935535E-37	0.031599788056655496	0.05049293181844979	2.9281918533354618E-90	0.32108944190469196	8.930385299496214E-25	2.219098664418992E-43	1.8186961391621003E-107	1.651275479192526E-36	0.0	2.0821929166754027E-34	7.834088869859577E-91	9.017471776465151E-60	2.0234437800929462E-41	1.9064728733162786E-27	0.24909698188643695	7.724542652821272E-75	2.4349107974793396E-27	8.56929611687697E-36	9.554841917403217E-57	0.0910953240525165	1.8494408924944964E-37	8.25673713728911E-55	1.277504029180659E-8	2.5752022445765517E-21	2.8435778943836364E-102	1.0355511020558174E-38	0.0	7.582067194548296E-77	0.03932006455302171	0.033379424770666334	3.4254427787517636E-136	7.297548132381159E-65	4.691781370016947E-81	6.768505008562609E-9
1.5047702589564794E-46	2.3018420052120804E-65	1.9118058159178285E-45	0.001267117120910642	2.1256054336644868E-29	2.749180450734336E-211	1.2950585637410949E-62	0.0890689322310295	5.0505679214771506E-52	0.005023339637078838	1.2363134289329222E-43	4.043404466559069E-71	3.3548656568109405E-19	5.995931447052554E-193	6.143761753948767E-8	0.007646595047652727	2.873255234597427E-61	2.81332747487259E-45	7.080936348884144E-19	0.14396510219255226	0.005107898799306019	1.8913090388641135E-36	2.450006568309909E-34	5.6458754845588844E-61	2.126628992470383E-60	1.493196894559107E-46	3.290086573522148E-60	0.003502370880462954	1.584569634324463E-57	0.2196497095568345	7.593315371543252E-28	0.21084842222636005	7.849878100491674E-94	8.755415489345851E-27	1.5174669502693922E-23	5.4102422164093725E-158	0.313920450870198	1.1503935142446332E-58	4.127755218460134E-29
6.201099612515826E-22	5.37067936912738E-112	1.846140575514324E-7	4.157032229218514E-71	1.3995964213577149E-11	1.9976058028305218E-50	3.8601590422627705E-39	9.640715557098371E-14	0.31170356439026714	0.0021254470477060855	2.5681789957719438E-18	1.463805698410324E-73	2.041250122062966E-8	0.0	0.11109921957168487	2.286554604395449E-140	6.869246559251628E-31	2.1034196263901812E-16	1.3865754216370091E-45	5.995903396109082E-34	7.874261002574852E-138	5.032846388736634E-22	0.009159349046475779	1.081180691919318E-21	4.6096510405506375E-25	7.588449088029655E-8	4.758166534574421E-25	0.2931505859634864	0.10161032752333019	2.329756941507972E-16	2.1933899838332703E-9	7.986888686751088E-204	0.029216517446851976	0.025837841438696427	0.10782930653947528	6.1750511683250264E-195	1.3383696147402747E-55	1.1202544436070145E-36	0.008267557913498135
0.00404991358469531	3.4102123006127623E-12	2.7470375886954906E-5	1.3236714465863944E-6	0.47823246208834413	4.7573645019264115E-169	2.1452914674936546E-37	3.225410162640444E-54	6.857297334598413E-89	5.7815645902889396E-5	5.532092660717853E-7	9.659515739281625E-4	0.010342495371168116	9.271421295152282E-276	0.005233266988055821	1.1147224987376313E-41	3.5664041172269606E-24	2.1806017088650033E-7	0.030307520537251754	9.958352707676386E-75	4.155335757764937E-9	0.01594944252908666	3.023252154607909E-6	3.7600931411814303E-7	4.1889580853013934E-187	5.067871784575045E-5	1.3595808561230606E-7	1.0955182085391417E-198	2.511079062028974E-16	4.885098604257606E-67	0.01909534642815079	3.2384838796724667E-296	5.631031892443598E-99	1.0694105098914592E-11	1.6461074384813458E-19	1.3719500323154853E-143	1.4061527419661133E-53	9.47906123994446E-16	0.43568200182979294
6.224315313847355E-4	1.2752841502629868E-13	0.14630283868822835	4.564263641242969E-50	2.3530151662933475E-7	3.5094075711209687E-256	3.515980371120454E-24	8.359728155243593E-107	3.417545989292759E-122	1.513248537266067E-5	0.44113819357218415	7.664432214383532E-50	0.0021179682240163402	1.0231060675568589E-265	0.01465239053434751	9.220929373556432E-18	1.288901524051194E-19	0.01683061073019695	0.020724082256448582	6.196524780193895E-119	5.565661817049659E-7	0.20295677014908597	1.8403758594457252E-10	2.1916493460982922E-6	8.66829225051783E-265	0.004958435739082903	2.2069739297623203E-6	9.483680289034099E-285	1.892400964365375E-20	4.109376961893777E-58	8.411620220564624E-4	0.0	1.6334995127568112E-97	4.049895624654233E-6	0.14877519437895712	8.558443784092141E-154	3.0786174580764795E-48	1.6901488683701765E-21	5.554911786265978E-5
