66
0.05725457986389978	1.1919822402258792E-5	1.4771034312689254E-25	1.5547260446463567E-62	9.978639116836817E-105	3.83774808864105E-24	7.351669297465477E-24	3.884931913535341E-117	0.04965690180124591	1.3080178569426813E-26	3.720055168705221E-58	2.9453102521871476E-4	5.0139265002223185E-22	2.183498113950104E-6	2.117799412217684E-19	7.970261901354617E-11	6.161435707707887E-10	1.4267588842692369E-30	9.236810368060149E-15	0.015162990720741943	0.006823003659359559	0.007148953211611536	2.37471258957856E-18	2.6656493814842247E-106	2.190974821544035E-281	1.198240689678722E-84	0.009280800397032943	0.0	7.868485649094664E-24	1.163842450442509E-22	0.0021585872068362686	5.406824422224928E-162	0.6304835358023051	2.7472801637214392E-11	0.1752999013032046	6.540738827282416E-198	9.428510152321897E-53	9.500658568531824E-64	4.4823969146359666E-130	1.1019363705517855E-243	8.817437739403011E-6	0.0	0.0	1.0432541924742532E-8	3.0634071962482787E-17	6.813980017754179E-33	5.029516143866244E-13	1.640061131779401E-96	4.540333454243974E-8	2.691967752074809E-23	8.967241150510651E-4	1.929099933688723E-44	1.3351064837160437E-131	1.3838832857757905E-20	1.8979611134106956E-229	8.103546784465329E-42	3.612406873550011E-20	2.193086731241862E-18	0.0	4.161671346136587E-5	2.958285701476216E-20	0.04547487538990634	8.004010999836016E-85	1.195077457476047E-27	2.1472174196651763E-8	2.6084199112508933E-36
2.9802365671563005E-10	2.424417762087313E-8	0.9395935653373234	9.62415855124948E-25	1.673586393858512E-101	2.4503942094367758E-36	1.5879879884159557E-23	2.0107935991010374E-132	1.2464980694811414E-22	9.758592575205812E-25	4.8517675734749846E-61	3.152168102305718E-21	1.711478610180979E-32	9.966301032152285E-42	2.975149407391515E-12	1.382173340407148E-7	6.234855207562106E-35	1.818344695981304E-26	6.031524042208648E-19	3.3260206126804387E-8	8.36266609736672E-15	4.717829493721024E-9	2.1463043586428065E-147	3.189311652413435E-66	8.273265104633556E-21	0.04402586510793813	0.0	0.0	3.6079681651001376E-26	7.610134091436457E-11	2.330536801052981E-13	9.344759274360447E-33	3.611592675565589E-9	5.496095422172775E-9	0.0163803558033422	8.358661487200758E-293	1.4181897171023422E-57	1.7028379219469118E-77	8.76569106378321E-31	7.287224303825909E-208	1.255783233731512E-10	0.0	0.0	3.38423330632016E-9	5.377995420886431E-31	5.7646306131133115E-58	5.982026960779563E-12	3.260934202848796E-22	1.195839324897508E-13	9.474065007591829E-36	6.829580912551105E-15	1.281350930744218E-46	3.119113033471083E-120	5.000550890908706E-21	1.034828462751194E-167	2.1387396351408948E-54	1.019632888935817E-37	1.091785246984264E-23	0.0	3.1086418054612755E-10	2.513846280548946E-78	1.755148602283771E-170	0.0	3.9683145397382946E-27	1.586363466247362E-52	5.311686434663301E-41
7.44840673430055E-7	2.2135994569491973E-5	0.003958486655427273	0.008373238730964823	4.303300581296191E-55	1.7582144001830846E-20	1.9453471167006224E-36	7.227307723023211E-128	0.02705798885703133	1.1276152088116263E-135	4.95591832172198E-168	0.006400436571664872	0.32328104677146885	3.7637035802300486E-15	0.0014394593229278957	2.185569733941598E-17	1.3621450123148733E-26	0.22364179186620753	4.3056716428069174E-19	1.556142866526323E-17	2.2183377023488655E-6	3.177161234929475E-17	8.219173255535054E-203	3.4448885973959174E-81	2.0685272431061326E-159	6.856248505886895E-48	0.0	0.0	4.8434917649328216E-36	1.3696490025327724E-30	5.810228894411217E-5	2.5757131556189013E-137	8.95535988719208E-16	6.646688389152819E-16	0.033362685272195935	0.15716684520173754	4.595156932730337E-35	4.977430442804069E-65	3.306503201842435E-120	4.643098755822803E-225	2.035488933663862E-28	0.0	0.0	1.4302907031935777E-12	9.395492586309248E-21	6.671967124446134E-48	2.8564551471641754E-28	5.762389865002055E-94	3.2684316018716296E-85	4.6303289415163875E-27	6.374784544108518E-7	1.6012796705394923E-47	1.1045773889471483E-213	2.3419065384322386E-25	0.057250143683718877	2.6512753086196965E-165	3.406190319666932E-30	2.511235745959078E-40	0.0	0.15798403812487133	8.48378403586823E-151	9.080464466446864E-189	2.7489181126002143E-226	4.229680294557936E-16	2.5096513195764302E-174	1.1429340276616133E-41
8.170387069417687E-7	4.735308557866338E-31	1.9271635044509602E-38	3.6075860791804454E-8	2.819568393179125E-63	3.2622960338961013E-15	4.83315676261696E-8	8.972260163233962E-123	2.6539948833801758E-27	2.881739976805616E-261	2.3273043456997768E-240	0.013684716313644004	5.07916646342287E-17	2.8145491286694173E-18	3.6385109670779415E-9	3.142935539336042E-8	0.9214401607919585	0.016824371082771333	3.2370533619375874E-16	4.843807470899186E-20	2.269682607646831E-10	1.0563563924277259E-14	6.009659476509669E-256	1.8998094288663704E-82	0.0	2.2019027866499046E-111	0.0	0.0	1.0882005414766537E-30	1.2618663948660003E-16	4.1199479941521837E-7	5.51788561070111E-176	0.029609250881824613	4.830897921168642E-10	0.01844013608731263	0.0	3.0618875435588134E-25	2.0759438860138973E-69	4.241318212424231E-148	1.6531450567086963E-223	1.2898530608172882E-116	0.0	0.0	1.161433507338865E-9	2.08012643022692E-21	4.623321716127636E-56	3.9601282877104875E-17	3.630010949240796E-87	9.150641704622681E-90	1.2354310077880868E-32	1.4462176477169088E-8	2.1261869778910858E-16	2.199536665176585E-219	1.0982264491614567E-52	0.0	1.48869845454919E-230	8.366216810137969E-23	2.8114114898772303E-30	0.0	7.121148937969644E-44	5.551121925127865E-145	3.0407198174444926E-202	0.0	1.5912077020990176E-34	1.1879105406553897E-199	3.549375330628687E-21
1.689228516099073E-32	6.855422473908987E-35	1.5416248774336836E-161	0.005982923441633353	0.01768724657907691	0.365431886009964	0.11146220882113364	2.58929881664037E-75	1.4064195069163143E-16	4.5968482378E-313	1.163917440663974E-285	1.3001836033647293E-19	3.5609486085317143E-22	1.1591780242533462E-28	1.1303292860765976E-69	5.411470440848038E-8	1.9505617195565093E-10	0.427948501403513	3.908257464721355E-33	4.189722233209363E-19	6.593203822774163E-179	0.012311927995494496	0.0	2.2640188995719936E-83	0.0	1.2951225844661587E-177	0.0	0.0	1.8961563242987755E-62	6.567065746529541E-34	0.0014305373423324596	1.6323772792123188E-169	2.1198966588819802E-78	7.635758675761406E-35	4.871682620718358E-51	0.0	0.014710398628234856	1.2239476229080741E-66	1.7134183050860913E-192	0.0	8.726077262864268E-142	0.0	0.0	5.332557077194973E-33	0.03347108364036236	1.6117972596488538E-87	3.451215128591735E-36	7.970682052232846E-97	2.2625015699356055E-117	5.968849740513517E-22	5.857560429537077E-28	4.069480301688412E-86	1.361022034646843E-239	3.129631903047801E-26	0.0	0.0	0.00956323182849278	1.303246901663456E-150	0.0	5.541671457319062E-36	1.103316620862946E-199	3.028116715967349E-193	0.0	4.450353552775526E-29	9.24258490411516E-224	2.025442382555361E-41
6.888996501628029E-35	4.505422983627828E-6	0.03923572562585571	0.14228175512793917	5.196009739567136E-41	7.702480049354604E-6	0.092040958234938	1.392967561091443E-167	6.41627362641783E-29	1.603947659620776E-57	4.95417957345706E-57	9.385695346728043E-10	2.591740114891954E-21	1.5446849088956405E-30	9.936539966446859E-40	8.839086755259237E-45	2.1226892834530993E-9	1.0675462037564005E-32	9.070265698400564E-39	0.009382835290033135	3.372575233938184E-14	0.16701936659596656	7.962133369566997E-102	2.4246104009914256E-108	1.5235860751559263E-234	1.0582307311399002E-72	0.0	0.0	4.1185961229178785E-126	2.8225195483524345E-58	1.1509422504623908E-4	7.758299263288771E-167	0.5218158240849672	1.5257661892175094E-35	9.769149261131273E-31	0.0	2.7719215908740835E-46	2.7321351220861565E-70	2.758049175859994E-125	0.010028155476289822	0.018068074372128345	0.0	0.0	7.4891504661773E-44	7.122589321393505E-52	7.218837258797876E-56	3.400708632234309E-47	4.148488033787525E-84	3.643753235945853E-27	6.225475496435464E-25	4.522550571402665E-28	5.3139196759993135E-17	5.84128973356831E-133	4.505689721759582E-30	0.0	6.849679476687277E-37	1.7997063716941542E-44	2.0071337772033706E-18	0.0	6.551449120417492E-19	1.8287827105129378E-85	2.21513872832081E-111	8.495880923586757E-277	1.041219739795429E-24	2.526585563444579E-12	1.6036824475415477E-23
5.162872352154178E-19	3.0280449997476486E-21	2.4835637764304483E-24	6.017874421975716E-81	2.456648565709769E-19	0.29749567702904495	2.089927698750335E-13	3.89722598528738E-127	6.9462441773448975E-93	2.316088508996E-312	0.48189006981219423	4.0800203587750754E-30	2.5554098306486743E-38	5.404213039706703E-94	2.133768288486562E-26	1.5854262792270922E-33	1.395620226198452E-60	1.116793806078299E-35	3.051644300410784E-29	2.3593982608771892E-27	3.8964363012793313E-94	2.3872149343281558E-18	0.0	0.001600429833296527	1.1493860910853874E-50	7.935011052601683E-24	0.0	0.0	5.971171621034503E-96	3.5848588450133843E-16	5.109173311610273E-23	1.24741614375573E-186	5.603291696140388E-52	1.8467112245122697E-29	3.146291648453251E-31	0.0	7.513296737685779E-138	2.7313945262413352E-163	0.2189907342440076	1.6330134235511368E-281	3.5023128993470197E-9	0.0	0.0	3.663742584659836E-17	5.320465773530736E-51	2.5546002583070475E-59	7.19262369804781E-30	1.9039813943740613E-31	2.3085578941697544E-5	3.78807149639295E-48	2.6631940424865785E-20	1.544596545362866E-103	6.90749555773418E-110	9.820201635720147E-53	1.3583019370593485E-291	2.7542829939616525E-18	2.2047585758865386E-36	2.4559426866635732E-92	0.0	1.1430130069388352E-23	4.712259219421606E-27	4.853201094380171E-275	0.0	2.3128302223985615E-107	1.1759310207062868E-19	1.7948283796308433E-104
5.9277232590989855E-136	1.6625239613344937E-125	0.03571428571118338	1.6210681975266924E-165	1.58714410248224E-207	2.8882137062493453E-127	6.03998089924391E-141	1.5612790037442683E-233	5.759376835178258E-100	0.8724489795918366	0.0	1.5472962079738091E-130	3.8129495421523946E-106	3.933699451705599E-131	1.1882895583986955E-127	2.0690399963807403E-132	5.488792378622151E-130	9.163595896958941E-132	2.842467473306403E-143	1.7645515552783652E-134	1.1096762685866278E-139	2.340466591916527E-129	5.946437708018846E-138	1.6335915593389604E-209	0.0	1.676069165017312E-94	0.0	0.0	5.3129301881262225E-182	2.785401333972667E-168	1.2103142815738257E-132	1.5938975353708673E-288	3.984348351685752E-135	5.7642316900521354E-139	5.484719737716408E-133	0.0	7.760301373215645E-200	0.0	2.366529229333902E-238	0.09183673469697987	2.7990455463302845E-65	0.0	0.0	2.6926660107986297E-144	3.703385845511398E-130	2.4457138328705832E-82	3.984848899877563E-152	1.8304355128395147E-219	2.510970448637694E-137	3.333414735466337E-155	6.967731903727295E-137	2.3385481204377224E-189	7.524690200675118E-293	4.5436250672105004E-148	0.0	2.8983417970863333E-250	3.829072470338874E-140	1.0958250793685746E-136	0.0	1.0376342934191828E-58	1.0043839006853654E-129	7.925422781325215E-164	0.0	1.9337480927303371E-134	6.15970545770192E-150	1.7768352099106074E-227
7.942395654681509E-5	6.851553261479991E-16	0.5239619849751012	5.964503098105938E-120	2.8161731984147283E-156	2.58531601668952E-20	3.3372878808576113E-78	4.9354955881945196E-108	6.757448654880053E-90	6.774897602830626E-167	1.0783298960712826E-13	0.035508575863393003	1.032353181496066E-22	4.996905836289224E-115	6.469793461227921E-10	5.600625812042207E-17	1.0138615196075833E-44	5.448689505890051E-110	9.014708574071414E-15	4.274838598952531E-17	4.208987975235162E-110	1.0914169248095759E-14	6.128805524580223E-194	2.271369220233798E-20	2.6651329233256777E-21	0.08570222192866328	0.0	0.0	4.948799861616336E-35	4.727508563311925E-12	2.869922220647475E-10	5.296982531493536E-152	8.656706278412663E-52	6.564582212892866E-13	0.08727444395662355	1.0834532482185028E-146	5.013851922652462E-197	5.660822766059419E-219	2.591215701711171E-30	1.6200830609110874E-236	0.22728915441284434	0.0	2.8078973080622133E-233	2.7370524874739303E-6	9.598936467357223E-26	7.112564892325515E-36	2.5490267028356564E-5	0.040155733808752904	9.591406643173828E-12	1.3847882456093692E-34	2.211916556998581E-7	3.5865380893739384E-168	3.790213959227948E-83	1.0176955064948035E-41	3.771989966764825E-128	6.743433543792793E-24	4.556050876218486E-15	1.4408770661235866E-107	0.0	8.553652359533901E-14	8.248184957083964E-32	4.811421419376612E-215	1.0146785176055821E-245	1.4467227169086287E-50	1.1637738511179623E-8	4.5925531810840586E-176
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
