45
0.04568441201000891	0.0	0.0	0.0	0.0	1.270324131104774E-119	0.0	1.8688361100185413E-79	0.0	0.0	2.099527235252795E-29	4.84163164531163E-11	1.4142054961604297E-11	1.476468729784851E-13	0.0	0.0	0.0	1.0011897500248621E-182	2.230410152774127E-12	0.0	0.0	0.0	1.8740309475309406E-5	1.3521295790996527E-90	0.0	3.836238004222285E-15	7.770881291881526E-61	4.148641596797587E-202	2.669869934635194E-252	0.0	2.7124628472102267E-17	1.3400858479805519E-127	0.0	0.9542968476111812	4.220927697872235E-12	9.417173596775453E-241	1.741701345581448E-13	0.0	0.0	5.411299280625303E-93	0.0	4.979571837689196E-69	1.3331280936653073E-77	0.0	3.119206460887808E-283
8.533208125280551E-200	0.12546408291548156	0.8656027064031536	0.0015015366408981277	0.0	1.2353766367628056E-165	0.0	1.85294934997685E-171	0.0	0.0	9.29360045168591E-118	5.87954745245323E-148	1.2533026152554727E-144	1.1697284160553636E-149	0.0	1.9484495249293527E-10	1.8948752982893869E-38	0.0015993487770911956	0.0	0.0	3.268936721055956E-187	0.0	8.174797840516157E-199	1.332574090646979E-94	0.005585976647941213	0.0	1.2769444697853883E-52	2.8774977497004536E-58	2.069111282995027E-25	8.197848424217794E-185	2.0146049042867485E-147	8.50979955835692E-81	2.2523850429649665E-4	7.68840019058286E-236	0.0	7.405162953299121E-6	0.0	5.562277094787374E-10	1.328793856170217E-6	1.2661086841743496E-10	0.0	1.1381376829868556E-39	3.545920633144188E-68	6.401115589822867E-6	5.974161055789829E-6
5.157689297342644E-93	0.0	0.0	0.0	0.0	2.2375291118913837E-182	0.0	3.688135398240855E-153	0.0	0.0	1.1401032027944782E-109	4.4353986242090616E-91	4.267882364433457E-92	3.5257780163755743E-94	0.0	0.0	0.0	0.0	0.9839871487430096	0.0	1.0414815441196874E-183	0.0	5.697343521091102E-94	5.978862275102082E-170	0.0	2.93133360236755E-4	1.4269235448318558E-135	5.155220474510089E-271	0.0	5.151914193467751E-183	1.2554596480687214E-96	6.131554085782695E-209	0.0	2.373236376820825E-97	4.626198226679068E-5	0.0	0.01567345591448686	0.0	0.0	4.4565714536110787E-172	0.0	7.47723887876815E-156	5.971474369958944E-158	0.0	0.0
7.831489659587858E-64	1.2904438188364327E-31	5.989811009813662E-9	8.865708772748441E-29	0.0	2.016988197583341E-52	0.0	1.1249355343093942E-39	0.0	0.0	9.336767378100962E-21	9.243198173151962E-5	2.781475620838233E-4	6.290681305246656E-6	0.0	2.775763598757537E-35	6.74882677470298E-47	0.46071623059602496	7.4E-323	0.0	2.796333246371549E-44	0.0	5.567007378411895E-59	1.8993204448111795E-79	0.5373779592481804	0.0	3.995366150684381E-4	4.58064131861792E-4	4.139473004714995E-6	1.3220619747650273E-44	4.0402958551326095E-9	1.2945900081895067E-95	1.0651941824085715E-4	3.168906940700019E-92	0.0	4.896739365793767E-5	0.0	5.727249869525821E-36	1.05765342207359E-6	1.3689788343787714E-10	0.0	6.87050367588636E-30	5.065401880599979E-4	2.1368365192773966E-6	1.9680538340472613E-6
1.6387974532783005E-40	3.447089863237276E-19	3.33979112759903E-8	7.49383491563671E-54	0.0	0.30308014883215734	1.5195584609050966E-296	0.4135952504369713	0.0	0.0	0.011854878756521118	0.21677895130684963	0.0019223831565215771	2.2109541149270232E-5	0.0	9.411586051123162E-32	2.1375793745270267E-34	0.0	0.0	0.0	3.124638629203672E-45	0.0	8.434164479146881E-37	2.0747883122881158E-16	0.04765525898753034	0.0	1.7175043250518265E-26	1.3116465861207784E-33	3.254734424097646E-21	2.3661594086228896E-44	0.004904155482164308	6.644515577068079E-23	1.3289869226788383E-4	4.203902446547246E-67	0.0	4.8748466799656934E-5	0.0	7.503280147679816E-39	8.91026077033357E-7	4.4109518974802516E-10	4.371354E-318	4.3812125437150146E-21	1.2696680747097132E-30	2.1998214270644025E-6	2.0916545572170446E-6
5.457263664872337E-49	2.18360127259666E-8	8.882991435023717E-38	0.4638107527660518	0.0	2.3618979693542496E-33	2.531425437650027E-308	0.05418838574980977	1.4463845969339975E-264	0.0	1.7999597207493606E-13	1.1731488090165537E-8	1.3862370714773571E-8	8.012044444838969E-11	0.0	0.48195105851681275	6.695167035359423E-7	9.972750907102234E-11	0.0	3.4289304361937827E-18	1.727251018555214E-5	0.0	1.3196949839884182E-45	3.118664797781247E-5	6.739033665725177E-32	0.0	1.6289715228063138E-38	1.5554681951817415E-45	1.725485827955257E-43	6.207360358546831E-7	2.1931848114139996E-11	5.92423769824415E-9	3.5704207412058403E-35	3.138074129407873E-52	0.0	4.3392043976058045E-34	0.0	3.550826943976888E-13	3.1202934626062514E-37	8.688055088260919E-40	1.595855560736502E-272	7.115863473286483E-44	4.943279442724703E-41	2.2548968980323248E-35	2.2059370359906573E-35
0.0	0.0	0.0	0.0	0.0	2.2215650074831435E-28	0.0	1.0037865112837088E-12	0.0	0.0	2.2598575021272025E-18	8.999803318366116E-10	2.3030484821093555E-12	2.933406776180755E-14	0.0	3.041812094497413E-294	0.0	0.0	0.0	0.0	0.9830980988423927	0.0	0.0	1.4372280617056826E-88	0.0	0.0	4.0041497180231473E-53	2.1536156189567307E-147	3.156356764296361E-203	0.016901900254211094	7.96252520706612E-14	6.545593662600451E-124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9091319881427688E-63	0.0	0.0
7.817836448531266E-40	6.257833299513253E-33	6.5256058383079146E-37	5.02774661244258E-11	0.0	1.0568234056224475E-37	4.410325921926E-311	1.492928246583289E-31	8.747912782202536E-19	0.0	8.424163693864848E-9	2.4292306577816493E-4	0.001945532386332015	1.290132476938188E-5	0.0	8.62835502672585E-4	0.12481311339776484	0.16707204870674378	0.0	0.19359293578849662	0.002202697123633526	0.0	4.338434030091411E-36	0.5080288315826913	2.286534158380146E-28	0.0	2.8180910963085407E-28	7.512431911969669E-34	3.3321216251156528E-34	0.0011379186753033511	6.346816172950944E-8	8.819050321267179E-5	1.0181298381742904E-32	4.157990532347733E-45	0.0	9.06842680107032E-33	0.0	8.641089402965916E-36	8.573610285733518E-35	6.880796057801127E-35	1.6766156286552472E-30	2.8039311519978833E-35	2.037290550652505E-30	2.347502456877663E-34	2.187912979019679E-34
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
