45
0.3098330645335619	6.905842428555262E-167	1.3351966329231192E-164	2.4769608845391725E-135	2.9093438847726133E-220	1.1861226337659027E-53	2.4637631266388988E-116	3.8382422768954057E-147	0.0	4.145881204248423E-186	2.060943151375256E-28	2.0011945182935827E-9	7.205982729656481E-20	5.605790615819252E-24	2.1849889644323818E-227	3.62072178049037E-121	6.811778879936091E-136	4.879793383259612E-68	4.433631853415985E-72	3.587886706669958E-163	1.5156071558758738E-129	0.0	6.22406824503525E-4	6.174240111692054E-94	2.2591640378917974E-160	7.665127427544254E-13	3.338108103134101E-11	6.204707399862978E-133	9.658977933164836E-133	1.2027321820832555E-106	4.896016464650069E-37	7.249512349679314E-110	1.3037696452490222E-191	0.689544525825968	7.623037675514178E-10	3.81737226522798E-75	1.8320579561657412E-11	1.6490377702749402E-200	8.44790312924726E-245	1.9214474471426178E-47	1.58298920390411E-290	1.2234516281055353E-20	5.67444009980272E-64	2.334766939595728E-134	7.972934002434262E-115
3.3465612289912293E-57	0.26660562022214357	0.1473718071158556	0.0026977062507201476	9.277148215828848E-227	7.240305602397063E-43	9.623066692107774E-99	0.005523322008593459	1.2602022483360327E-197	2.664866986066045E-195	1.2566645409140158E-41	2.767515916156735E-29	4.357023496452222E-28	4.660482574171862E-30	1.497198736133194E-240	1.8235584130993696E-4	7.042413997652328E-16	0.0037306028990937825	9.265998576108511E-41	2.2629212031407716E-135	3.028548539755998E-32	8.547327334798146E-220	8.56977758475559E-56	2.7569476967852345E-10	0.5726418453116926	2.8978958125427614E-212	3.4874331899630578E-146	1.3721255557509633E-26	1.63455219272055E-25	7.314177059564171E-9	1.0557196911356597E-36	6.291397677816426E-18	8.795416919660693E-4	8.835554618486834E-65	0.0	2.7500277649050867E-5	7.810389340112312E-243	2.7096406624017177E-4	4.856060470421036E-6	2.2663698726634127E-6	5.488370458058004E-181	4.0052372864650315E-7	7.102463778708228E-23	2.971229386252697E-5	3.149147692797422E-5
1.6922548141213969E-21	6.5410754602108204E-248	3.621815845670924E-179	1.8118577731811006E-155	1.7663142273190068E-242	2.2130412237834017E-48	3.154006097618845E-123	1.3636023944547328E-132	8.350504553778027E-207	0.0	2.1197905835327344E-38	2.509836088023289E-19	2.8953974745825215E-30	2.0122435439972874E-34	4.8715756406916195E-244	1.6845152857799322E-131	6.3501941250731945E-118	1.310169286317485E-146	2.736893011128363E-25	2.306240204924553E-180	7.873326289466269E-77	0.0	1.8508189197682614E-23	3.9289458106512206E-101	3.8281669511177694E-162	0.0050266884361178	0.8679923865721564	1.4538483652425022E-122	1.1078744354716455E-142	5.766214837166786E-112	1.766723531328575E-45	1.812535432826626E-105	4.286299483778826E-189	7.08434986854189E-23	6.782679693279859E-4	8.275155535055366E-89	0.12630265702239823	0.0	4.285841863200576E-241	7.093402151939696E-58	1.450771815202087E-206	3.0611292920522394E-39	1.2675520749407216E-75	1.0538586496219119E-137	2.261760091981948E-119
2.516779278418565E-32	3.9634503530183914E-26	2.226029642318754E-10	2.679830480917035E-23	6.245084102629014E-196	3.94512192750486E-26	8.100902243014034E-94	8.891846649331116E-23	8.985976700266831E-136	3.3760330203708796E-170	2.0842712645179725E-19	0.012371231331062415	0.19749325699040068	0.002593288780667813	1.2622115297476976E-200	1.9931851027200835E-24	1.435334553678941E-26	0.42527704907804187	1.5459213392989233E-21	6.574123070042574E-131	1.2415030612315655E-28	9.441330413829897E-135	1.0460946329193563E-31	1.7867234176909748E-29	0.35092343398438575	8.986962082953433E-94	2.518525814535863E-76	0.006989484077167928	4.084699046731153E-5	5.9975138437412E-28	1.1282314483219465E-26	1.2083754983450375E-28	3.4558730906257186E-5	4.840004880522142E-39	6.791376947788684E-101	1.788709608306537E-5	4.614004544826014E-97	4.166511755770765E-25	3.821644704226782E-7	1.8763822311591245E-7	1.579462243466458E-143	3.3060217089872015E-8	0.004256236809753734	1.0336555813442726E-6	1.0893899676193975E-6
4.669772295307104E-88	7.97386244632582E-14	1.7827263499399555E-10	1.4518574538467992E-25	6.808562540566794E-227	0.614241561518992	1.6222585498566833E-75	6.09994261010566E-11	8.34137705243362E-142	0.0	7.704899170631003E-7	0.2893163607420125	3.973114173294432E-14	1.660051740191872E-18	7.638197041543537E-226	1.8981551632418695E-18	1.7115909886150494E-39	4.444694201283487E-279	0.04655996383747626	3.6448902092406603E-159	4.3268172034952217E-29	0.0	6.205614047497812E-139	5.87634439242191E-18	0.04986785641380979	3.024149406078362E-175	7.899977925621326E-108	3.661370252767798E-36	3.4468494357527655E-35	1.0845753487197718E-26	6.6234125814707076E-9	3.957463215446036E-36	9.137652455531908E-6	3.8824642377835626E-173	1.0237359435011889E-224	3.897449976004573E-6	2.894977209697678E-200	7.730839092548072E-37	6.141454780061904E-8	2.757127155192071E-8	2.6090995977455005E-112	5.120598716064378E-9	1.7209112437544954E-32	1.6992158460179598E-7	1.8100455434452676E-7
3.0713837127092305E-24	4.028527755507986E-7	5.198877948011281E-22	0.3887876602464627	1.570459584002489E-214	2.3239773058254057E-17	6.878676090144494E-67	0.0029396813028619417	4.810833674787381E-114	2.4638654955566386E-163	0.01340435790662519	7.694847048187005E-6	1.6019834448277541E-12	5.663010676256346E-16	7.484461669204156E-221	0.4055922096951186	0.08978072027824809	0.06443057408371876	0.028989346978881628	6.915280615071872E-6	2.1045471382978084E-8	3.446863613583286E-188	3.1098486568726614E-24	0.001359457276630985	6.035074022096424E-15	7.252941862029964E-171	7.325415411222091E-111	3.759146897702443E-23	1.437836474985638E-23	7.76620118260058E-8	0.004700193835539964	6.580220503117187E-8	5.826773577942753E-19	2.8005219471444203E-18	3.7511433751778E-310	6.250716011181013E-18	3.233078974093182E-202	6.20904180898332E-7	4.804928029838736E-21	2.0281588382802647E-21	3.1830837502625906E-94	1.2268155011264255E-21	1.4579895734523394E-19	2.527898897524746E-19	2.627171182725714E-19
5.632186697727545E-119	4.456384236941269E-196	1.7445544907245308E-206	3.2161666968490916E-123	3.744394559777952E-219	9.068050713141617E-16	2.579382539802995E-107	6.419294230380767E-98	7.120631993403581E-89	0.0	2.122031452346921E-23	0.9999999999872097	1.0388758527467923E-12	2.4283236884401483E-16	5.944841325692214E-219	3.433455875665381E-107	1.861182187223392E-78	1.0542718135769583E-157	1.1750287289152501E-11	7.063258151657077E-167	1.199178206844213E-40	0.0	2.189891350643609E-157	1.438894886750445E-78	4.243051935301311E-113	1.1838022590335613E-170	2.9330898271413536E-116	7.354101256830589E-72	3.3905069970800343E-90	8.741888911071134E-81	1.198782773343223E-30	1.6261074150175038E-69	2.4372850521220914E-122	1.133282800829307E-152	0.0	3.8054819053143615E-139	2.7930427148831564E-201	1.7746778744972034E-305	3.353069704918891E-284	2.0886518093872595E-219	3.827644426270476E-99	6.564560421639793E-169	1.078583408223301E-47	1.5447154616264008E-134	7.785319195850185E-140
5.666648855701391E-44	8.384104289940316E-6	3.309503984066764E-11	0.0047044782441215075	5.323228473552271E-215	1.8259753735841593E-33	1.7814994922502033E-93	0.23010613876739242	2.6829359414642044E-111	1.3855705241016364E-178	1.537773282192211E-28	4.536601562486713E-15	2.429288563466255E-14	2.3427249789385444E-16	5.452304185524523E-227	8.923864106279281E-4	8.414353095480565E-15	0.10184880992435087	1.442669410328636E-25	1.0444675572884187E-99	1.2767202292228373E-29	2.845788450131801E-153	7.836040929486529E-44	7.107330562744109E-10	0.6623830124986111	5.910886759037546E-160	2.799604811739718E-132	1.8064148423401586E-17	7.345032324404109E-17	1.2891644202637707E-8	1.2526382959804586E-32	7.859003776864374E-17	1.6530565509870834E-5	1.3313443042995123E-45	1.1012149231474912E-162	1.4373213646567908E-5	1.8952494948680416E-159	2.46950333165909E-5	1.491359353315302E-7	6.621260516692585E-8	2.333087291330751E-123	1.2371973382277415E-8	2.0635302449378806E-14	4.621364162157003E-7	4.877456734222171E-7
5.986121943233153E-76	5.809947905190076E-179	1.9493522043068488E-143	2.393836998775972E-176	7.201240833906472E-167	5.96895464700024E-130	2.686479679096398E-208	4.437581138014492E-169	1.6196249816376382E-165	1.0	2.4500913420885457E-130	3.8278840336953794E-111	1.7653101731231893E-113	1.4154983570414216E-115	4.536514226810433E-169	1.3863089070006228E-171	1.6902773974045024E-142	1.510130668064416E-119	9.122944958283351E-109	2.815871031771589E-193	2.2122449631467243E-142	1.244283481355825E-131	1.3113801329020676E-132	3.143228037589142E-165	1.9817870910245783E-135	7.449652457743567E-220	6.246157000502021E-199	4.130123699289098E-121	8.905188199246827E-126	1.5674051473754334E-171	1.4176276519997825E-137	6.80276741318068E-144	7.762737525249931E-143	2.1250935274864043E-141	3.7901636730658773E-221	4.42243587326073E-142	3.113358254447259E-218	8.854437305979195E-181	3.308622190871001E-145	2.1787204361019658E-145	1.5210158476922792E-177	1.7236032352912413E-145	8.193352417604208E-119	2.4883444358187914E-144	2.0290159997857302E-144
1.0	0.0	2.5440384061266876E-302	3.5440091946488144E-259	0.0	2.3049110677143486E-184	3.356862415222237E-237	2.4260279359021867E-284	0.0	5.481764006E-315	9.138165824501111E-160	1.651169090727866E-140	1.1556551374342916E-151	7.963194380948474E-156	0.0	8.35786440326509E-241	2.8791629155696646E-274	3.5661936332050504E-234	3.9110942946423654E-205	1.508879638475831E-280	5.650013303785756E-262	0.0	3.987453675115418E-75	3.0433569459548846E-220	1.5028775637705848E-286	6.249169027482312E-147	5.541417029272323E-144	1.0971738282122269E-251	4.112890116068985E-266	2.8424121692804153E-236	5.37949755475551E-168	5.046103600814776E-238	3.80454396E-316	1.1761647535911255E-53	1.6844608165934103E-148	8.657517224641664E-211	1.732284081997153E-145	0.0	0.0	2.365349000055906E-180	0.0	3.5442808049851274E-151	5.908379710049248E-198	9.354992211305695E-261	3.376945732188572E-242
