13
0.002127862664981098	0.008961549532708198	4.360247683246918E-15	1.7470468622938765E-33	0.9888122004038193	2.3972385302009724E-26	4.1882683935322414E-17	1.1151926623383217E-17	4.751536499568693E-21	9.838399691187572E-5	3.356512906970259E-20	3.401576139207109E-9	1.1540930213593462E-30
4.757132592336954E-17	2.9019576518824192E-8	0.023372728146173905	0.7047862620915736	1.6811080204600162E-60	0.1155868292024723	0.03931819948828843	0.054028341625940925	0.06059208120228849	1.360465812033243E-15	0.002249642741959401	6.355691974805728E-5	2.3295619758796186E-6
0.03385746883603116	2.8324338839006033E-14	0.3625436007160814	2.0123421558660203E-8	2.3306604748733394E-44	8.666767038527738E-16	0.58130275094438	0.014501705580259388	6.370708739805537E-4	6.999749063995418E-4	0.0064570833287438565	3.2467745279275475E-7	1.3221312422739895E-11
0.006009673241722636	5.799397394171171E-15	6.760926736379233E-6	0.4177813455212213	7.166003299012936E-66	0.41474526119217225	2.717853596725801E-6	3.6118042885995536E-7	5.813081500951446E-4	0.16084253080339012	1.6857518714879587E-5	1.3155952377601255E-5	2.7659537685441777E-8
1.4244680082276012E-48	1.894746994117822E-8	0.019662445451150323	0.21820645760192595	3.592997641273014E-18	0.04828956520924819	0.13961755127271827	0.004540600819354095	0.5683424531665083	1.0798918472647885E-45	0.001333053419748617	7.826862374830748E-6	2.7249502156971056E-8
0.002875092910666176	4.351788055787987E-15	0.012041098882617483	4.309983536006404E-12	3.7718499618933315E-56	0.03809290714094074	0.04732139831639599	0.014521655804829349	4.513002772413184E-6	1.7892710686667963E-4	5.8099079436234473E-5	8.299499881817194E-14	0.8849063077510764
0.002636380021511008	4.7708537021032614E-14	0.13901011444928324	5.945810060494345E-8	2.373137841209873E-48	1.3856471411868566E-13	0.44492724356463087	0.34810804838071013	3.2620068796216577E-4	0.003531208650770294	0.06145673100866703	4.013643962688555E-6	1.3421450663637375E-10
0.022599718584011202	6.29002488699482E-14	0.413244871244843	2.9347966861187264E-7	2.2080414599074322E-38	4.2503202854484554E-11	0.3158955009749954	0.19655895376843374	0.004398726758444861	0.002886798680378602	0.044413993989388	1.142463665857044E-6	1.3604268285988464E-11
0.13581415955316664	3.799276511828267E-14	0.002908796000946206	0.0771147314268765	4.136669818791545E-65	0.00684316188275894	0.00574122125956295	0.029049092080005345	4.1528491495679077E-7	0.00484647640450367	0.5822773047822084	0.02905356521416337	0.12635107611085364
2.8270382908274655E-34	0.09234611440634695	2.8368832393865856E-29	1.6335205186858818E-40	0.9076528720621512	4.200031221591041E-30	4.853506860216063E-31	1.731816582501504E-30	9.178933729782211E-35	1.6981926792722638E-32	5.4687019758357086E-33	1.0135315072970364E-6	1.1289079997777566E-35
