16
1.376064768039944E-308	6.669386402436929E-19	0.10280373831959512	0.1794780371755229	3.529735372484768E-40	4.163E-320	0.029687422143560394	1.4041084978101843E-53	1.5704457799540388E-6	0.04214458624471298	0.08369535640898197	0.2655338300390386	0.29360435310577543	1.1186231620956975E-37	4.7213523599845566E-5	0.0030038925934338114
1.6740762173729352E-296	0.4813262716584651	5.904303481832656E-7	8.138590759083755E-71	3.1169928721468294E-15	9.422133288189318E-71	9.059606799789521E-17	5.8817539985424675E-83	2.065180909346971E-66	1.2260427355101058E-24	4.395563718389996E-24	1.1735660778054117E-28	1.5025897428742467E-16	7.077036981531777E-115	0.056594548226924966	0.46207858968425963
1.0	4.18575384E-315	0.0	0.0	1.748181654163095E-247	4.96293E-318	0.0	1.0642831276650129E-109	4.405769637E-315	0.0	1.3724052272544384E-247	2.324045995619545E-309	0.0	1.974499186703151E-299	3.0781430086681116E-234	0.0
0.0	1.7234648733384452E-19	0.011164086433816646	0.8460777229063949	8.023727173586443E-41	2.9383911291384966E-27	4.0886327614500175E-13	1.4050047559170058E-39	1.828033149940663E-14	6.740999318087934E-12	1.575930846001705E-8	3.993407006501276E-13	1.5758380602014835E-13	1.6828864813567697E-42	0.011149957152012302	0.13160821774074488
0.0	9.116758070021297E-6	0.012202914724987784	2.4446786455780177E-217	0.7197852835590985	1.5042166865174668E-243	1.2861098862989782E-35	6.988595268374018E-94	1.1260846821815072E-88	9.400064254752847E-42	3.419859427973335E-10	9.342968119894231E-44	7.576374147879571E-36	1.8692602744893004E-292	0.2680026846158567	2.810903746739934E-20
0.0	2.4289561670803805E-77	2.394209642963045E-241	7.232529565140191E-23	2.0407717343181143E-33	1.76973428808972E-11	1.169095200428425E-108	0.0571863766528	0.006845009946399836	4.33259401384667E-85	4.540854092486215E-49	2.2216207351903446E-29	1.538675452099505E-35	0.9359686133831036	2.1284805828811854E-43	1.823726440998282E-157
3.4037191E-316	2.154144908678832E-10	1.5098964569178358E-6	1.942153423939741E-5	1.5562922790562327E-30	0.2161239179995264	1.0353799732655884E-6	7.072299962027275E-69	0.6848018485482613	2.730426314089612E-7	2.8643052630213376E-9	4.156671834567398E-8	1.1621952223347423E-9	2.5766680841584946E-51	1.854055438574397E-11	0.09905194777174264
0.0	2.725028803486658E-29	1.6687781134890784E-6	0.05073764599732617	2.902947365369407E-17	0.059870018496403096	2.813837098559458E-17	1.9010665335175947E-25	2.7112279627647005E-6	1.2777422811365056E-24	1.217349454327554E-8	4.289559637940237E-22	1.3373391099923713E-17	3.7422095638557947E-19	0.8893742265061542	1.3716820536077828E-5
2.0088665E-317	1.118754843702263E-70	3.3883654796911086E-37	0.012927867654380181	3.593651987132309E-45	0.5380097368999794	0.4341063674898488	6.5251882237404004E-65	3.4977918417647145E-16	2.490237955982507E-14	1.769483302236633E-23	1.603824505698574E-16	6.184426322357701E-15	4.6157255453293655E-45	1.60668682043799E-31	0.014956027955763512
3.39E-321	0.28841589690308694	5.175954198290108E-4	4.1186433902511115E-9	1.1901561668186004E-20	0.10820007264584404	5.123296442718296E-10	1.4506231525696982E-68	3.120137453915746E-9	6.205160824953393E-12	1.6674682285819578E-10	1.8948432933170164E-10	2.0486986141774075E-11	1.753509570726776E-52	8.25662599575558E-12	0.6028664268889582
4.72871E-318	1.765300400218218E-6	0.9768772588830889	2.394321526093919E-8	6.009116844349711E-24	9.218947803201345E-6	3.1519017604412724E-11	1.4713509698778338E-51	1.7055241019118953E-8	8.372420235220561E-7	1.35276639908688E-6	6.989416093259584E-8	3.497117050301479E-10	3.435508699704255E-55	2.293943906388692E-8	0.023109432647002482
5.61727344722E-312	6.429689935241365E-4	0.6992655163244046	0.037020868491323675	2.853576427736391E-21	0.038835961789616666	0.019303884551931806	3.35445874566447E-33	7.685029279499151E-5	0.021422788950456108	0.004737607442922609	1.6977997319544006E-4	3.8848132092527785E-7	1.1452764133399977E-46	0.052589429462467877	0.12593395524603904
1.2846663042477E-311	0.057295010400845905	0.21924595667092978	0.011940341477621852	7.207047274814214E-23	0.146563237682015	0.03728779524699679	6.741699935736854E-47	2.1948105764034385E-4	0.37630696213110426	0.14359203618495223	4.1547987248609407E-4	4.663471258169465E-7	1.6186309522293884E-52	4.188847851626814E-4	0.006714348143113729
0.0	2.2941208762521812E-27	0.014159777079427376	0.008564991775820966	1.370591582961297E-27	0.4009342595704433	2.9426844279030694E-13	7.793968892518263E-25	0.17885209231425941	8.047089681510835E-20	9.118532392492884E-11	4.5752513181948614E-18	3.115274337470287E-13	1.2087886584578192E-26	0.3377061317532808	0.05978274741497383
