46
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.978826178169836E-200	0.0	0.0	0.0	0.0	0.0	0.002915374159091319	0.997084625840879	0.0	2.970130219286543E-14	1.0345049242720933E-75	3.964064135770457E-126
4.843611290689356E-196	2.485512518780871E-164	1.659068085741098E-157	2.410907357392252E-161	0.9999999999995209	1.564654492735642E-190	2.0019040962395704E-162	3.87249707453659E-170	1.36377352691519E-211	7.551104663525352E-168	5.49843333862484E-170	3.7118135422281783E-168	1.0212867042378285E-164	0.0	2.2746983471061604E-170	6.619174834357306E-165	4.731507953365839E-161	2.7690881321470768E-163	1.0786943319508786E-163	1.3491618916835646E-162	7.407521371841811E-176	5.906653247772177E-166	7.078030454519435E-162	6.833212260513487E-217	1.3965812787683302E-162	2.948863465126813E-162	1.5722006061542113E-81	4.788254551478107E-13	6.22915059683527E-175	6.120434173160888E-164	4.737429657320015E-171	8.359426668504E-186	1.080057764439052E-164	1.33597403215752E-171	1.10670454217E-313	3.39048315684214E-200	1.0573733834234665E-186	1.0225536272026661E-16	3.1516363744530595E-210	1.9152234713511487E-192	0.0	0.0	1.301490264005734E-181	3.6100176396E-313	0.0	1.19293580275599E-126
1.5542222411255358E-177	0.001968669015566606	0.17852312013203897	0.0027291813292696842	3.102096878135021E-146	1.3591860465023774E-65	9.854852211119346E-45	1.1696643918966894E-20	5.637023400309437E-63	5.291850168096375E-19	4.8383261706541894E-21	1.235081174609636E-48	0.021067750558166214	0.0	7.584118667348619E-24	1.2637956802818617E-10	3.3308764742763515E-43	0.7753869719591471	5.293811777597465E-46	5.6803510200281706E-42	3.2226449896027025E-51	4.48902344589075E-5	9.184312790964542E-6	9.74499589141311E-21	2.3477537817603422E-6	0.020267681220732612	4.981911067794372E-26	5.100343422731531E-249	9.93757788129762E-58	1.872513261933371E-45	1.3753938511579054E-23	2.0335766691059146E-7	3.61380339961653E-24	2.0871592141360955E-15	1.0395613086632965E-199	7.942411373174237E-34	1.582432696395233E-65	7.418597502149362E-252	9.533470908941732E-34	4.552907915612064E-20	1.2454253391279342E-250	1.182502E-317	4.262510036342631E-25	5.320040647724615E-217	1.3026674971266823E-216	5.576720100680754E-120
0.0	1.1967303036253622E-9	1.9278988747958827E-12	2.4509393503786943E-7	3.958595134172978E-139	4.553978561800312E-31	0.0585934813846247	5.469762138159322E-12	1.2570183976894998E-125	6.330780600787911E-10	3.465349068861585E-12	3.189156812101358E-5	5.907165765464282E-10	0.0	6.420053665322487E-11	2.6355555112022574E-8	0.6051800992616501	1.4481612853389833E-8	0.004478776170902537	0.10876694726613235	1.5838433756829036E-15	2.4810547420766808E-11	3.0814504443090706E-8	1.2056991973925266E-239	6.247071009198659E-9	4.6413836153598903E-17	9.374629266270391E-23	8.861036538707292E-204	3.6003569935570364E-16	0.057051856439771974	4.3588816552465625E-12	2.6594508017399E-34	0.16589662239134892	7.860802108007205E-15	7.092635604584767E-228	1.0060071917014146E-42	1.228038621425834E-31	2.1114472233131875E-208	1.11871670218528E-55	9.394811196870704E-41	0.0	0.0	4.121788271912742E-23	5.088619640084378E-291	0.0	6.064789472473402E-112
0.0	0.009222204319721145	0.02987730648047273	0.01169122966445269	4.702922298811869E-126	7.256682554867837E-22	8.11058481230322E-63	0.38206347580811095	6.950290812574673E-133	0.04454910306001423	4.161084703688549E-4	0.1678137942862447	0.026799975101139063	0.0	0.16301229302263623	8.221287207242455E-5	4.7763911161833904E-85	0.06436994029252097	1.1928632729121906E-94	7.731282316570427E-113	1.0669709199244306E-12	4.481865474239734E-4	0.012517016058572597	1.5458103162712071E-257	0.03826101418922478	2.236330539930648E-23	1.2351706673728807E-12	0.0	5.597796417588257E-18	4.16619070699359E-93	0.04087487114745165	2.087946033046331E-29	0.008001264346959604	4.330281616831781E-9	1.2572718647522346E-227	2.831036050369383E-35	9.160553160398284E-76	0.0	1.4241918629352784E-31	3.253905359879079E-39	0.0	0.0	2.8129834502460114E-14	2.0099845165253652E-284	0.0	2.0580921471186353E-104
5.057995525893866E-154	0.0014249105724481168	0.38675130997779383	1.285525160728561E-4	5.426754420289986E-143	6.425650773496368E-25	0.2828354356495945	5.637897679335962E-17	0.07205139001036653	9.10673224911212E-16	8.79207765506147E-18	0.018697203849028343	0.001155850925121158	0.0	1.1783658346717055E-7	0.19705064185016383	5.82290095880561E-4	0.010635534285413235	1.8326586343780299E-6	8.307580781193015E-4	0.008679518934462739	1.8102717154779478E-5	3.4479431892969043E-4	1.4005263218285905E-258	7.708647076933324E-5	2.89485488814749E-26	7.059938814419036E-29	0.0	4.8318806367720275E-82	2.396273657921893E-6	1.237700524636019E-17	3.2920143275947793E-21	3.130482583098425E-11	3.292141464329383E-32	1.5379349586291804E-231	7.230905855749081E-31	0.01873227221276215	0.0	6.896012034086548E-37	1.2250992253511225E-36	0.0	0.0	7.357390517806525E-10	1.8112863326946897E-295	0.0	1.62165281027243E-120
1.1909330545240826E-105	5.0183719511165976E-64	2.217420247909454E-53	6.219231266798065E-56	1.9447172990087982E-154	0.8975707631568858	8.380348717218272E-19	1.7233938329140958E-32	0.020753641314982547	2.3215216242536574E-33	1.0051781062051357E-31	2.7894318825523033E-13	1.2401346411189387E-64	0.0	2.9531717954993804E-12	0.03881770537006431	6.072445871653979E-47	8.166571576832943E-63	2.998851241487248E-49	1.166335496549068E-48	0.042857890108384165	8.731978506035757E-66	1.3760084597617448E-61	7.316240392862494E-177	3.104928543367743E-62	2.688829973819021E-103	2.0306730839782076E-43	2.0843382852699664E-227	2.994709573163558E-116	1.1380522052251101E-49	1.9919243525404376E-26	4.503776430716795E-106	2.400891150560518E-12	5.197550307191466E-50	4.676286433202047E-276	5.152489275027441E-96	4.40481387833206E-11	8.088299116506954E-230	1.051603976530409E-161	4.774271446867436E-99	0.0	0.0	3.1566717904914435E-77	1.81489338315904E-263	0.0	2.3153735114306132E-81
0.0	0.028508858783118592	0.045009506803186675	0.047911766031208176	2.83463749962988E-129	7.963348962434478E-28	5.427131931273779E-4	8.965965591445114E-4	1.6031380813315891E-27	0.2474561785853142	9.352520002633173E-4	0.00908967229610751	0.00726426036054678	0.0	6.312317659308484E-7	0.009492421656876929	0.009502980807100849	0.36819517857059236	2.2641500011089633E-5	3.6971677097094385E-4	2.4159199621676254E-9	3.978116662726227E-4	0.016633911416981888	2.1258170905303012E-121	0.003492861731649677	0.04602218584399868	3.2007742524672467E-16	5.832799326079674E-235	0.012032859763058354	2.892627580319351E-5	9.15154355500088E-5	1.0710259296128723E-28	0.047992218407251604	0.09810933189417693	3.462590655422157E-209	7.331666382498578E-34	7.176725772839187E-28	1.6397436764759745E-238	3.595951357794811E-39	1.1609962029476126E-25	0.0	0.0	9.725877754806084E-15	3.3326270468428395E-298	0.0	2.666917646618582E-111
1.0	4.46828536378366E-145	3.2541361041501524E-159	1.2428186496289502E-121	9.47838609398533E-174	5.707946969898771E-130	2.826618592562074E-100	5.688498603318199E-125	1.5661499848207341E-133	1.309933704857344E-125	3.858305567378688E-127	8.212665455939819E-111	1.6261242165786817E-145	0.0	4.782648847719393E-118	4.895586539747104E-118	6.733554570255971E-99	3.552138121141548E-144	7.801943037962128E-101	1.8046871241786412E-99	2.3500840784267834E-122	3.601156790501581E-146	2.6630586783511694E-123	0.0	7.331571318338779E-123	2.0330752173549365E-187	1.0679811269736493E-146	3.1015804211640954E-302	2.089424338766536E-150	1.0214345162818297E-100	3.1736808980132232E-127	1.3836978775866318E-183	3.684247727739075E-116	3.2253794357716876E-130	0.0	6.268621364902217E-206	1.4719890020010237E-115	3.6997255801257104E-304	5.504952561259987E-206	1.2504494250945597E-206	0.0	0.0	4.94763714611214E-187	0.0	0.0	7.954895086402961E-214
8.752251407331453E-288	0.021226477990639855	1.199294625513692E-6	0.4096133727590686	2.3999383857436318E-130	1.519192675713414E-27	0.0026584644411794534	2.808458551549855E-7	2.2145561009920216E-34	2.890265759594977E-5	3.838403880351457E-7	2.4353514803402478E-5	0.005821559992782096	0.0	3.4552059223159273E-8	0.0011049491321353645	0.04729964838789348	0.30525534066699705	1.560336478501594E-4	0.0033251498751897075	9.636521780570658E-13	3.296570040290975E-4	0.15146976657574174	6.767925990563602E-86	0.03288707562439535	2.0536611714002076E-6	2.118790047909853E-20	7.035862169924483E-210	2.2249930970944307E-8	2.069322023274226E-4	1.2525687391556167E-8	9.550624287374203E-25	0.018587794660351726	5.338963338756646E-7	1.7313567747593584E-212	1.2250326540595405E-38	4.76191388605546E-30	2.310218379184239E-213	2.8683107234377354E-44	2.58114623040417E-30	0.0	0.0	1.7993867191736718E-19	8.498911686059942E-287	0.0	1.3375112066385495E-108
