16
0.0	8.349063264368229E-10	1.7018548310840257E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999821465441	0.0
0.12760728242423647	0.0	0.0	1.3645828732875368E-19	0.5537422555270672	2.056046009333731E-35	3.6766618758495337E-32	0.005589483924437203	0.0031594632912858595	0.03736501447255568	0.27250936623544053	2.4357805460145603E-5	2.776319513321398E-6	1.4583033282340007E-90	0.0	1.4015360599367865E-53
0.17566127422051975	0.0	0.0	5.687558724472137E-19	0.09719421439925006	1.3071825382110047E-33	6.515363818582383E-30	0.14972956619550465	0.04960260726992461	0.04436557008014659	0.48343420647597474	1.2535924528021144E-5	2.543415092529426E-8	7.349653182409362E-95	0.0	9.929881271393695E-51
0.0	0.7967594061663171	0.2031676627921076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.293104157345954E-5	0.0
0.0312893336930138	0.0	0.0	0.2296229748780818	5.364975959126036E-4	0.025033760518222155	0.04978418722173878	0.20089629650186533	0.4084688309711239	0.018464439810449214	0.00279502171275327	0.007362056806470315	0.025746600290373033	1.9595622493704004E-89	0.0	5.068773342736907E-17
6.770753034187922E-37	0.0	0.0	7.798518318886878E-39	3.735921988238713E-52	3.443932960719428E-10	2.169498358970204E-34	1.0760340220906061E-46	6.163005243791752E-30	5.817157443674578E-39	1.6311398689505903E-34	1.4015304879084022E-11	6.156705244897812E-23	1.4437526352362792E-173	0.0	0.9999999996415926
3.8579248191339E-19	0.0	0.0	0.0963719369786863	9.689391001514448E-34	5.681024412574648E-31	0.8089287720762043	9.13407514363125E-22	0.09469929094510966	3.912571365039287E-22	3.5994918269808107E-48	9.133515749471785E-25	1.7330760467418748E-124	1.0209911986000706E-29	0.0	6.382366384462161E-85
5.943968283307889E-12	0.0	0.0	7.365914503097336E-15	3.749631099753764E-29	0.41914440114151746	5.155009543373917E-20	1.0755167790578429E-25	0.5808555988521529	3.850366495140925E-28	3.985682371832887E-30	3.5748036538670076E-13	1.2421927812590517E-17	1.021266507884556E-135	0.0	1.8590596482222877E-14
0.07369836868591512	0.0	0.0	0.015639539899665527	1.3246357185264727E-15	0.5914232084471679	3.0249032423566203E-15	1.5876356063560438E-13	0.2990123472709401	7.875557974775291E-12	3.6758648101832197E-16	0.020226398010211602	1.3767806539774062E-7	5.610400909157728E-126	0.0	4.626251973886585E-19
1.1698117111927347E-15	0.0	0.0	0.9980338486896547	1.1620856253419167E-48	1.050065350247053E-47	3.1808951931393723E-16	1.080872602013788E-37	2.9998733060516484E-16	0.001966151310344767	4.1385599600999624E-64	4.138304621921789E-41	4.0624638895775443E-113	5.960897196067191E-102	0.0	3.7720946499944E-96
0.3548250566902631	0.0	0.0	0.5201124296945273	9.7823465478092E-11	0.0011694367829268417	0.0019102959710326055	8.948864810508476E-7	2.961421768751001E-4	0.041663671515743565	1.307423673472353E-7	0.021565316987180453	0.0584566244547828	5.782520529097191E-110	0.0	2.440057536728704E-20
9.253303602216431E-4	0.0	0.0	8.656001166871519E-11	1.6597872288468698E-23	0.7903770309547495	0.0027999757709306927	1.455248243004183E-4	3.0802504123562698E-6	0.0022029579278251745	9.791302328645271E-15	0.0025469649640014716	0.2009991348609887	1.6239561242763977E-99	0.0	5.297711465566091E-23
0.012722777032322953	0.0	0.0	8.872570535806595E-10	5.286419968479029E-19	5.676305579424396E-12	3.8500878008207516E-7	0.038285556641960275	5.854989136713917E-4	0.015709523830170345	1.717243136959789E-11	0.161262799896437	0.7714334577665581	9.216922993905714E-98	0.0	1.317283218022377E-40
2.322656275399626E-33	0.0	0.0	0.007870549801037567	4.2886852846231465E-95	7.813416460334925E-104	4.912019768424675E-21	5.0668855650361603E-82	2.8512084980778733E-37	0.27222779970547334	1.5601760598756213E-108	4.599946380106511E-100	8.637556326425211E-215	0.7199016504934896	0.0	3.668720917198651E-159
0.008745511230929627	0.0	0.0	1.2762028667049777E-18	2.2089230644730586E-11	2.6427197968881743E-36	7.702104299420629E-29	0.0032611190945146208	6.861958684646917E-5	0.004381051175026885	8.005408967515369E-5	0.19369267587823458	0.7897709689226863	1.6255382252621287E-88	0.0	2.8051024026927662E-36
0.013341874494557716	0.0	0.0	6.011056793572989E-4	1.0285174362274344E-26	0.31508843338047454	0.08322551535403498	7.648472498982042E-23	1.379902459572084E-7	0.3641844812743336	2.7227435367490473E-20	0.208801450926035	2.0835665582046155E-6	4.4556254386679044E-76	0.0	0.014754917334403029
1.1816919544994804E-64	1.131907770942647E-53	9.765494244358424E-39	1.726553202203294E-32	5.096374734846865E-41	0.0	0.0	0.0	0.0	2.4787600707194896E-87	3.5960050951470964E-43	4.141481327026549E-38	0.0	1.3909322963328888E-125	0.0	0.9999999999999966
0.0	4.0664206493158454E-215	0.0	4.490838333379726E-56	7.800624481410026E-29	0.0	0.0	0.012035664259296818	8.858205265037428E-61	0.0	7.078818749900096E-41	4.345683216937837E-43	8.737593174926695E-84	3.006046876471328E-48	0.9879643357407009	0.0
