23
0.17447916666666666	0.0	0.0	1.2909224022321377E-33	0.5052083333088451	2.2506186072E-313	2.979167810294757E-271	0.0	0.0	0.0	1.7187284152442577E-87	0.0	0.0	0.0	1.3411730583233158E-265	1.678503337205308E-247	6.995657055536542E-172	7.021843375046919E-51	0.0	0.0	0.0	2.448709882624364E-11	0.3203125
0.0	0.5009477932069667	0.0	0.0	1.310466372478189E-82	0.0	0.0	0.4651658079778888	0.0	0.0	0.0	0.033886398815144006	0.0	1.854140530307675E-102	0.0	0.0	1.1963084063611372E-81	0.0	0.0	1.2678092608692703E-158	0.0	1.0085843379872413E-100	0.0
9.45709783106796E-264	1.249270558340077E-4	0.0	1.4560577049376104E-17	0.0028048030365193048	2.484336438738126E-4	0.0032527253160368878	2.724341295369357E-6	0.4900473209515086	1.5328899441680355E-4	0.4829752723476805	0.005604643897365341	0.0	0.0	0.013557067808893257	0.0012036420982263318	0.0	1.6194846638431875E-27	9.859608719777953E-143	6.115847136258577E-11	2.5150447189437148E-5	2.7241556600488436E-28	1.0805174130277376E-155
2.8627786894298882E-61	0.0	0.0	0.08459883519949052	2.8823168530890113E-24	3.664199737905317E-12	0.915401164793432	0.0	4.838000419669357E-213	2.87073307044825E-12	1.9986552879120586E-47	0.0	0.0	0.0	4.2530309518577863E-13	1.1578100497073404E-13	2.724652079573381E-197	4.395123102435167E-85	2.3975419127616907E-145	3.4973601007581624E-192	7.487097967354143E-34	1.7621284839035299E-15	2.068136613409717E-57
0.0	0.0	0.014662882746247698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2304239622569008	0.7549131549968459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.511804404149997E-59	7.371963189294449E-72	0.0	4.7560947629766566E-43	1.920013398789877E-6	2.883072002689011E-12	0.9993996676394349	0.0	1.1564705277957135E-53	1.0218285059540609E-13	2.251537349221196E-7	0.0	0.0	0.0	3.968308913034732E-4	1.4443975234984749E-15	8.360290948998022E-177	1.749252293561339E-4	9.466204327418382E-143	6.965558755267208E-36	5.871966776412968E-142	2.6431069786850352E-5	2.7211412697089953E-127
0.21089704807851986	1.5000818463561722E-65	0.0	5.612271051473986E-11	0.7088194786118145	7.751161077577226E-31	1.3042693016807552E-15	7.360243620174617E-57	2.2458648478338053E-66	4.131126697121432E-33	5.273622453537285E-50	0.0	0.0	1.8513420788326893E-214	1.1549111278515984E-22	4.3006740359018023E-38	9.00324050908065E-115	3.474730836097642E-24	2.9936706317245006E-162	2.056206964300483E-58	3.8196836257339625E-159	0.08028347325354235	4.2443461306867426E-42
0.0	0.0	0.0	8.02324875801303E-242	0.0	7.058498191888219E-26	2.071476304761688E-47	0.0	1.2756154288767162E-207	1.4960470880642091E-27	6.298558957636099E-69	0.0	0.0	0.0	0.13673469387702336	2.5857733422525935E-276	0.0	0.0	0.8632653061229766	2.1529967165574834E-203	2.9063497153017996E-252	0.0	1.5848899642615196E-122
0.0	7.384572582715478E-23	0.0	4.2462989046694076E-201	5.690964117985129E-11	0.024853810895103422	2.6333072351098525E-36	3.603444515294149E-18	0.1755977030710113	0.19965740664853784	1.0773531692920268E-57	0.0	0.0	0.0	1.053413456108061E-24	2.3542450961651142E-201	9.84046504768974E-178	0.0	2.744328313841085E-159	0.5998705505923889	5.503267432808372E-213	2.0528736052423615E-5	4.213708926765134E-155
3.891469216680761E-77	1.5525720036879273E-97	0.0	1.6765111439771812E-51	2.4331277435789126E-17	8.626787294591952E-24	0.9999999962701754	0.0	3.14781796028732E-30	2.0081827852475568E-23	3.728166056512167E-9	0.0	0.0	0.0	1.5540601750658883E-12	4.651661110691955E-17	5.9352687112014775E-199	4.688358417731256E-32	6.259755763428536E-150	1.0725488320681426E-13	3.2543016510396696E-141	9.375616179662804E-18	1.918175144130203E-139
