89
0.0	3.861744527436113E-6	0.0	2.165206079795321E-52	3.1014163646399517E-30	5.8419658817917545E-34	0.0	2.676717467168198E-43	4.214606393207086E-49	3.168297283514046E-269	4.9561713505255434E-60	6.98476480036472E-39	2.951157478246475E-56	0.2318199105017571	4.467798024514186E-38	4.281595549684583E-50	0.0	0.1860111520273144	7.787375960516238E-18	6.081691047827312E-16	4.1579177235109346E-71	1.0201749504920984E-39	0.0	0.0	5.368469169220774E-4	0.20489966261597706	5.36852078009322E-30	0.0	0.0	0.0	0.007308988741739229	1.095924511912866E-72	5.455857307177214E-79	1.857318434453948E-78	6.495951796861936E-79	0.0	0.0	4.5502370487370464E-7	6.861338542609725E-40	0.0	2.986046373856794E-13	1.7522407406602398E-7	0.0	0.0	8.924249364040252E-80	2.70847247422265E-78	0.0	1.8262860582456118E-39	0.0	2.4939547994767196E-81	2.2268546642952485E-79	0.0	4.157123371302259E-64	1.0095190018127473E-131	3.642429142351468E-76	7.126200616852288E-6	2.882746973331784E-77	3.4063956519403196E-53	6.261701006063001E-81	0.0	3.684556320934646E-54	0.0	2.952438144485256E-48	1.7707126578312813E-37	0.0	1.6965741088310598E-122	1.4567294324473742E-6	2.0096928713234264E-120	0.0	0.0	2.4624747518251104E-94	0.0	5.878093190385885E-153	0.0	0.0	1.1044147529561642E-79	0.16155128895800475	0.0	0.0289733026496209	2.6174576131007336E-79	2.6174576131007336E-79	1.8539357170437045E-23	0.0	0.1788857726660114	1.666249180773107E-62	2.063249823609251E-153	0.0	2.872564948206918E-138	8.255659832041846E-23
0.0	0.0	1.0	0.0	7.7483462215153E-80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.85896363861931E-200	0.0	0.0	0.0	0.0	0.0	0.0	4.624814640626033E-27	2.189495749247613E-124	5.714637022982234E-140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5007373062698223E-87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.744283004555536E-262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	5.779712459930841E-60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.477372928500693E-100	0.0	0.0	5.72146452335398E-107	1.3301485814603433E-56	0.0	0.0	0.39858490566037735	3.006715872290331E-68	8.568483466793295E-126	0.3160377358490566	0.0	0.0	0.0	0.0	1.4227720870215335E-66	0.2840983113698582	0.0012790471207076138	0.0	0.0	0.0	0.0	0.0	0.0	6.436502620929893E-52	0.0	0.0	0.0	0.0	2.584551376172279E-73	0.0	0.0	0.0	0.0	2.0671121267201825E-57	0.0	1.5860638631192821E-56	0.0	0.0	0.0	0.0	0.0	0.0	1.9885785960697984E-164	0.0	0.0	0.0	1.6075087119113961E-63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.684050810212376E-52	0.0	0.0	0.0	2.1874189820255312E-58	1.0954797521278445E-57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.370009105394E-61	0.0	0.0
0.0	3.4009242360496506E-232	0.0	0.0	5.3187567956426094E-226	1.0	0.0	4.443157791011574E-206	2.3199486971920137E-286	0.0	1.51287590208911E-309	5.31264159863354E-245	4.13136361521224E-93	2.4220739430697127E-228	0.0	6.662929205619604E-50	8.40469237636291E-68	1.4130216025883115E-228	1.788522184371811E-247	5.639852803990832E-231	6.730864679221733E-94	0.0	5.12334131845959E-21	4.0455607E-317	1.308889781535236E-227	2.3412477235457197E-234	9.215953843892242E-230	2.0979798646310177E-111	0.0	0.0	8.533424618340576E-231	9.963771004676802E-50	3.8524392869986506E-58	2.2145028177346474E-58	7.192604122647049E-58	0.0	1.88324398349599E-67	6.304491280358162E-231	3.771094303899752E-212	0.0	8.361243902885493E-54	5.261221310288601E-54	0.0	0.0	4.27273628129805E-56	1.1466743547731546E-57	1.8206628292451216E-72	0.0	1.079544224526262E-68	1.213584848881376E-59	9.017126104196876E-60	0.0	6.375486039220709E-234	2.3219733393654646E-51	6.346320925417921E-62	1.3462454469676457E-44	4.28319609818204E-65	7.452611672592197E-232	5.492772104926873E-62	7.375252380387484E-71	4.1482906820468715E-49	0.0	4.9695215653564755E-281	0.0	0.0	5.187118896262465E-60	1.7877551568573891E-236	3.8365004357886943E-59	0.0	5.332985147655766E-69	4.102815016913467E-61	0.0	4.5219196949781427E-51	1.5045512360664157E-66	7.282551980639882E-68	3.115042919572357E-65	5.584696384493991E-239	0.0	2.9216800761043194E-190	9.788326573230348E-66	9.788326573230348E-66	1.5275503202805627E-167	0.0	6.03466843222263E-231	3.3119664326232644E-58	5.673792461655586E-51	3.8897262765856463E-63	3.272438513890369E-52	2.544393862102922E-234
0.0	0.0	0.0	5.723131023174796E-275	0.0	6.946196862688046E-28	0.0	5.333817952405552E-270	8.532090932171778E-289	0.0	0.0	0.0	4.6624886565842026E-114	0.0	0.0	1.01308926914431E-36	0.0	0.0	0.0	9.909927803353433E-52	1.1864849442116573E-185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.989275380360627E-30	0.0	5.515848924072932E-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.502627360524952E-41	0.0	2.1665472085916155E-38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.476597658468615E-239	0.0	8.537807148459879E-248	0.0	0.0	5.313392795821868E-222	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	4.097750682465891E-30	0.0	6.46934765896858E-17	0.0	0.3317642858075886	6.405236321842538E-298	0.0	0.0	0.0	4.34512120755936E-123	0.0	0.0	0.5879536271485533	0.0	0.0	0.0	0.0	2.165068752260786E-182	0.0	0.08028206190296752	5.610897100960282E-24	0.0	0.0	0.0	1.4750841267992465E-81	0.0	0.0	0.0	1.4707633619025165E-43	3.057679896870389E-51	3.1198754882640913E-51	1.8669726807310186E-50	0.0	0.0	0.0	2.5140891129110494E-8	0.0	1.0792357674593505E-49	1.114548588974174E-95	4.5284718843436063E-17	0.0	5.690957069596282E-49	8.01266045410948E-51	0.0	0.0	0.0	1.4387486856806208E-52	6.341037209885014E-53	0.0	1.753549210252147E-32	1.746551937792874E-45	3.309470362539198E-55	2.904096421817037E-55	1.8491736496381452E-58	3.5047570147900247E-51	7.203446070056976E-55	0.0	7.294718361074829E-49	0.0	0.0	0.0	0.0	8.794607150700908E-56	0.0	8.312717235318385E-55	0.0	0.0	4.1342880531508466E-54	0.0	1.0028183895939897E-46	0.0	0.0	1.467998479232971E-58	4.981803099760009E-88	0.0	1.5874038896481658E-84	5.37358066375942E-59	5.37358066375942E-59	3.838033447314844E-174	0.0	0.0	4.417776821772654E-54	5.632918260372155E-46	0.0	3.1329136554020764E-47	0.0
0.0	1.1749579847242475E-44	0.0	7.198783647049582E-303	0.05151625594390416	0.3079233144093056	0.0	0.0	1.440503483255612E-241	1.142408251962875E-307	2.6351782925115194E-110	1.2524035422324333E-42	9.186321479038303E-98	1.0866698241494665E-39	4.238976218072546E-259	7.255561089304845E-16	0.0	1.6701190243483525E-41	8.910192721329377E-60	1.9068852434539505E-38	1.456131921316716E-166	1.813968679069461E-289	0.0	0.0	5.767487776038108E-37	5.799428186637794E-43	0.4937535772436368	0.0	0.0	0.0	1.591685694569314E-44	6.852154760648222E-75	1.3787102096418562E-82	2.441411085724698E-83	2.8803117988132652E-83	0.0	0.0	5.51505905463619E-41	0.14680685225715814	0.0	2.1257658494720975E-45	4.9313573716159595E-30	0.0	0.0	2.2633617682293665E-82	9.117167627685381E-84	0.0	7.39410544599881E-238	0.0	2.8293916695660627E-86	4.748807755096121E-87	0.0	4.6321669532526385E-35	1.2189940234501769E-133	1.1727074047610165E-88	1.3915289075942607E-33	9.065839100843393E-89	1.4599527657349463E-10	1.0588637617799592E-89	0.0	3.220725249851802E-59	0.0	6.641476415269726E-77	3.413958966711434E-237	0.0	1.3287938153913603E-124	9.985414249480982E-47	1.8221690400428871E-118	0.0	0.0	1.424614770922743E-93	0.0	3.765802107810381E-154	0.0	0.0	7.519557782321154E-92	6.69195169158538E-48	0.0	1.0670697229506295E-49	2.2850218827777142E-90	2.2850218827777142E-90	2.3406707694418936E-44	0.0	5.213746558748464E-41	1.6676874966126373E-65	7.3536977360330774E-155	0.0	1.0511564633061064E-139	1.0112319645336625E-27
0.0	0.0	0.0	0.0	0.0	4.661852521669487E-13	0.0	1.4614546673302418E-214	3.6681385232266545E-286	0.0	0.0	0.0	9.06316044488294E-86	0.0	0.0	2.388096077453272E-110	3.7520463490493656E-56	0.0	0.0	0.0	3.0875454779846E-86	0.0	0.9999999999995337	0.0	0.0	0.0	0.0	6.904059894571808E-69	0.0	0.0	0.0	3.073609721219888E-49	1.1784798905720103E-57	1.0828860071959246E-58	5.433419339696554E-57	0.0	1.0311762021614358E-53	0.0	0.0	0.0	5.666081718956027E-53	7.944895729597365E-58	0.0	0.0	8.68998912664218E-52	5.777743425057888E-57	1.759520994921703E-60	0.0	1.4248893849393197E-56	2.907347772386672E-58	6.9025995915751986E-59	0.0	0.0	3.829527942979555E-51	8.098332530453351E-59	3.062222330841791E-42	1.8577386284220557E-63	0.0	3.267543686309441E-61	3.5939316560228218E-59	1.1632699273871594E-56	0.0	0.0	0.0	0.0	1.7477630244513654E-57	0.0	6.873629672077895E-59	0.0	7.000894168388772E-56	6.536017246093123E-54	0.0	1.3374308522707254E-48	1.5142639869222318E-53	2.594125465219204E-54	5.9688457179563746E-64	0.0	0.0	1.2614342479307483E-283	1.4816354963967238E-63	1.4816354963967238E-63	0.0	0.0	0.0	3.717905678800577E-61	5.707307423629842E-48	1.1759836936890354E-51	1.127959737320899E-49	0.0
0.0	5.574696875443661E-35	0.0	0.0	0.0	1.3138839582955415E-294	0.0	0.0	4.207533958725584E-43	0.0	0.0	0.0	1.0216071070315425E-53	2.8269190403862094E-43	1.004947633842744E-46	0.0	2.05994445855048E-271	1.4069507753825943E-44	7.773756148561544E-41	9.622297849011961E-61	4.344952638097354E-64	1.7791644232996255E-288	4.3532768106683147E-296	5.621882369929512E-42	1.2387321493435151E-39	0.0	0.0	0.0	1.927E-321	7.702E-321	4.1405569634795354E-48	0.9998566335861082	6.287737181290102E-7	3.2853159981105016E-7	2.3907347952178166E-6	0.0	7.866300754081983E-271	0.0	0.0	0.0	4.773360252018587E-286	3.45355623657802E-46	5.866303373965653E-42	0.0	1.3413585641325175E-4	3.856627216955756E-6	3.122844804268411E-275	0.0	2.7395373201237166E-273	4.553230208451889E-8	3.8958874224804547E-7	0.0	0.0	7.334333183212239E-32	2.524349217915994E-10	3.3258529089969607E-180	1.6612118267416584E-13	0.0	2.3341614303802674E-10	4.128650388948284E-274	1.590282898771163E-6	0.0	0.0	0.0	0.0	1.086227611327032E-37	0.0	1.1713093202688113E-36	0.0	9.878040600776688E-274	5.611129771826577E-31	0.0	7.414843639831153E-32	8.66063287742054E-271	5.951503794500742E-272	9.592714619979972E-14	0.0	0.0	0.0	4.591932395117064E-14	4.591932395117064E-14	0.0	0.0	0.0	1.4690456809283064E-25	5.243168406852722E-32	8.560450542651865E-268	1.0480649162420565E-32	0.0
0.0	2.5137473019110717E-5	0.0	2.724147315218467E-254	0.0077301247594985705	0.2005596478764093	0.0	2.08477935013242E-257	1.0080541223810749E-213	2.7674835449419347E-274	1.3490000122360644E-89	6.283871784735996E-23	3.3711811009347695E-70	0.20718495838605933	1.7238326165101123E-208	2.25825895902658E-17	0.0	0.23031924449066998	2.6847810407879755E-19	0.003487280900286776	3.658365328690003E-125	3.319171168046119E-237	2.573765242129702E-308	0.0	0.3408062026572385	1.9025845748139746E-10	3.826689719749181E-7	0.0	0.0	0.0	0.009315631938944358	6.5474901126269275E-21	4.3096952338749936E-29	4.593778379107412E-29	2.270822121584462E-28	0.0	0.0	9.356805571135222E-5	4.631156724992351E-5	0.0	2.6606685386886397E-6	5.930026759525537E-8	0.0	0.0	7.671615893406394E-27	3.1372517145923745E-28	0.0	7.633164989085739E-220	0.0	2.483082102107311E-30	3.4258382770883396E-29	0.0	3.1667014942801924E-34	7.470211525779332E-82	6.002748810417584E-32	1.2379895569790346E-6	2.0823603006828353E-35	1.0259640190348998E-22	7.435301186341933E-33	0.0	3.486800325193016E-4	0.0	1.2156985417574594E-55	1.052637797995943E-218	0.0	1.034871091727155E-70	5.049484592979905E-10	4.572666753671289E-68	0.0	0.0	2.060881229962898E-41	0.0	3.2469800219650454E-100	0.0	0.0	4.934489505994822E-36	4.615449859268599E-19	0.0	1.1638593796721336E-19	3.757548760274104E-36	3.757548760274104E-36	2.300980899761919E-18	0.0	7.618892417300385E-5	1.1001275765661412E-10	4.637271587445696E-101	0.0	7.853430377251175E-87	2.68150566585724E-6
