hmm after training:
probList_hmm_true size: 5293197
fp	fn-15	fn-half-15	threshold
0.009	2.9999999999996696E-4	0.0030999999999999917	0.1756355800638191
0.01	1.9999999999997797E-4	0.0026000000000000467	0.18082594280366934
0.02	1.9999999999997797E-4	0.0010999999999999899	0.2160830736887429
0.03	9.999999999998899E-5	6.000000000000449E-4	0.24554548785649397
0.04	9.999999999998899E-5	2.9999999999996696E-4	0.2710172832645031
0.05	9.999999999998899E-5	2.9999999999996696E-4	0.2931250556310356
0.06	9.999999999998899E-5	1.9999999999997797E-4	0.3108083028239109
0.07	9.999999999998899E-5	9.999999999998899E-5	0.32316414927321774
0.08	9.999999999998899E-5	9.999999999998899E-5	0.3404217251764481
0.09	9.999999999998899E-5	9.999999999998899E-5	0.3595843234236019
0.1	9.999999999998899E-5	9.999999999998899E-5	0.37175457010360813
0.15	0.0	9.999999999998899E-5	0.3870756371411471
0.2	0.0	0.0	0.40672221619397375
0.25	0.0	0.0	0.42217491205113256
0.3	0.0	0.0	0.48236501880155386
0.35	0.0	0.0	0.5011250566558354
0.4	0.0	0.0	0.5275861349454972
0.45	0.0	0.0	0.5828241776394341
0.5	0.0	0.0	0.6159865852171358
