rand_hmm after learning:
probList_rand_true size: 7725
fp	fn-15	fn-half-15	threshold
0.0	0.017100000000000004	0.047900000000000054	0.11768712240276555
1.0E-4	0.017100000000000004	0.047900000000000054	0.11768712240276555
2.0E-4	0.017100000000000004	0.047900000000000054	0.11768712240276555
3.0E-4	0.017100000000000004	0.047900000000000054	0.11768712240276555
4.0E-4	0.017100000000000004	0.047900000000000054	0.11768712240276555
5.0E-4	0.017100000000000004	0.047900000000000054	0.11768712240276555
6.0E-4	0.017100000000000004	0.047900000000000054	0.11768712240276555
7.0E-4	0.017100000000000004	0.047900000000000054	0.11768712240276555
8.0E-4	0.017100000000000004	0.047900000000000054	0.11768712240276555
9.0E-4	0.017100000000000004	0.047900000000000054	0.11768712240276555
0.001	0.017100000000000004	0.047900000000000054	0.11768712240276555
0.002	0.017100000000000004	0.047900000000000054	0.11768712240276555
0.003	0.017100000000000004	0.047900000000000054	0.11768712240276555
0.004	0.017100000000000004	0.047900000000000054	0.11768712240276555
0.005	0.017100000000000004	0.047900000000000054	0.11768712240276555
0.006	0.017100000000000004	0.047900000000000054	0.11768712240276555
0.007	0.017100000000000004	0.047900000000000054	0.11768712240276555
0.008	0.012900000000000023	0.040000000000000036	0.14048683329146563
0.009	0.012900000000000023	0.040000000000000036	0.14048683329146563
0.01	0.012900000000000023	0.040000000000000036	0.14048683329146563
0.02	0.012499999999999956	0.03939999999999999	0.14435577053555665
0.03	0.011800000000000033	0.03720000000000001	0.1517745044580921
0.04	0.010499999999999954	0.03320000000000001	0.161922635662227
0.05	0.010099999999999998	0.03249999999999997	0.16336583228480814
0.06	0.007499999999999951	0.026599999999999957	0.18800868418457628
0.07	0.006900000000000017	0.025699999999999945	0.19372688971883154
0.08	0.00649999999999995	0.02510000000000001	0.19623000321949932
0.09	0.006299999999999972	0.024399999999999977	0.1998774498355359
0.1	0.005700000000000038	0.022599999999999953	0.20816772751894788
0.15	0.0026000000000000467	0.013000000000000012	0.27491033544392324
0.2	0.0017000000000000348	0.00880000000000003	0.3150901351114948
0.25	9.000000000000119E-4	0.0044999999999999485	0.35399486552014775
0.3	1.9999999999997797E-4	0.0017000000000000348	0.40353205563159417
0.35	0.0	0.0012999999999999678	0.4416503540038471
0.4	0.0	8.000000000000229E-4	0.460810674295108
0.45	0.0	6.000000000000449E-4	0.47185294025538166
0.5	0.0	6.000000000000449E-4	0.48425290621306594
rand_hmm after 5 ierations:
probList_rand_true size: 7725
fp	fn-15	fn-half-15	threshold
0.0	0.9832	0.992	0.045693364019956724
1.0E-4	0.9832	0.992	0.045693364019956724
2.0E-4	0.9832	0.992	0.045693364019956724
3.0E-4	0.9832	0.992	0.045693364019956724
4.0E-4	0.9832	0.992	0.045693364019956724
5.0E-4	0.9832	0.992	0.045693364019956724
6.0E-4	0.9832	0.992	0.045693364019956724
7.0E-4	0.9832	0.992	0.045693364019956724
8.0E-4	0.9832	0.992	0.045693364019956724
9.0E-4	0.9832	0.992	0.045693364019956724
0.001	0.9832	0.992	0.045693364019956724
0.002	0.9832	0.992	0.045693364019956724
0.003	0.9832	0.992	0.045693364019956724
0.004	0.9832	0.992	0.045693364019956724
0.005	0.9832	0.992	0.045693364019956724
0.006	0.9832	0.992	0.045693364019956724
0.007	0.9832	0.992	0.045693364019956724
0.008	0.9392	0.9698	0.05687873551193822
0.009	0.9392	0.9698	0.05687873551193822
0.01	0.9392	0.9698	0.05687873551193822
0.02	0.9103	0.953	0.061068728629976005
0.03	0.8888	0.94	0.06407422969817185
0.04	0.8757	0.9318	0.06573871212846369
0.05	0.8203	0.8922	0.07240260854042338
0.06	0.8145	0.8879	0.07296800503651503
0.07	0.7746	0.8618	0.0767243334367792
0.08	0.7437	0.8367	0.0798518478924672
0.09	0.737	0.8311999999999999	0.0805591198476199
0.1	0.7253000000000001	0.8214	0.08176275297601573
0.15	0.6044	0.7150000000000001	0.09427292816465874
0.2	0.49960000000000004	0.6193	0.10667247516744004
0.25	0.41969999999999996	0.5428	0.11921925612702604
0.3	0.34709999999999996	0.46830000000000005	0.13226014389401392
0.35	0.2935	0.41300000000000003	0.14351730363918178
0.4	0.23450000000000004	0.35350000000000004	0.15738772601599002
0.45	0.17200000000000004	0.28259999999999996	0.1738892467401423
0.5	0.12309999999999999	0.22960000000000003	0.1889257706367592
rand_hmm after 10 iterations:
probList_rand_true size: 7725
fp	fn-15	fn-half-15	threshold
0.0	0.5446	0.7299	0.08142078770826262
1.0E-4	0.5446	0.7299	0.08142078770826262
2.0E-4	0.5446	0.7299	0.08142078770826262
3.0E-4	0.5446	0.7299	0.08142078770826262
4.0E-4	0.5446	0.7299	0.08142078770826262
5.0E-4	0.5446	0.7299	0.08142078770826262
6.0E-4	0.5446	0.7299	0.08142078770826262
7.0E-4	0.5446	0.7299	0.08142078770826262
8.0E-4	0.5446	0.7299	0.08142078770826262
9.0E-4	0.5446	0.7299	0.08142078770826262
0.001	0.5446	0.7299	0.08142078770826262
0.002	0.5446	0.7299	0.08142078770826262
0.003	0.5446	0.7299	0.08142078770826262
0.004	0.5446	0.7299	0.08142078770826262
0.005	0.39749999999999996	0.5994999999999999	0.10185651610563622
0.006	0.39749999999999996	0.5994999999999999	0.10185651610563622
0.007	0.39749999999999996	0.5994999999999999	0.10185651610563622
0.008	0.39749999999999996	0.5994999999999999	0.10185651610563622
0.009	0.39749999999999996	0.5994999999999999	0.10185651610563622
0.01	0.39749999999999996	0.5994999999999999	0.10185651610563622
0.02	0.3378	0.5341	0.11164005328740098
