veri_prob	true_prob	false_prob	half_prob	num
0.07475287842132267	0.07459641387006082	0.074722082467537	0.07472282317997617	10
0.20990677173523314	0.14923829828306018	0.10210088560399917	0.11892834240216683	10
0.21432891839826115	0.15315480307461743	0.10366581056878892	0.12086021913304608	10
0.22377907384936152	0.16169419702774654	0.10689621138323824	0.12478652937422852	10
0.242665806402154	0.17983119311336643	0.11288220121933941	0.13207417581980435	10
0.2721282146984096	0.20978701482949824	0.12037694146031477	0.14169555784106963	10
0.3053019472463673	0.2456731554777643	0.12574921386523444	0.14974978991273136	10
0.33656929908752686	0.28155893470408955	0.12602070140301383	0.1528800785895343	10
0.3649767514717798	0.3149978302633919	0.12016269380201594	0.14947888589147842	10
0.39198616829662075	0.349855218045488	0.1106140284349344	0.14187614020660883	10
0.4140129225902737	0.3834272971612638	0.09678932405193688	0.129046433832119	10
0.42593123658174437	0.4050692616047124	0.07819095567303519	0.10984200007120778	10
0.43537086704245676	0.41717843049138514	0.06175470213115999	0.0916259988580334	10
0.4432638651644664	0.42650383153737215	0.0500965007007342	0.07805513536226782	10
0.44900278061414955	0.43347023992266376	0.04152056068992528	0.06763507710795544	10
0.4519735604017091	0.4381397310805772	0.03472333913480651	0.05901587239580701	10
0.4539744116397582	0.44151960429267795	0.029442166453996565	0.052042528876318384	10
0.4556871760764333	0.444153250632733	0.025487557309937504	0.04658504577132512	10
0.45743193075965805	0.44648369637281	0.02245055293821028	0.04224639972214884	10
0.45923036001180223	0.4486840835172205	0.019860366089542066	0.03847087948590829	10
0.46085701902210535	0.45054087077685806	0.017466189246218088	0.034889257223449655	10
0.46225405372255074	0.45204310004079107	0.01541216715275839	0.031714671475115364	10
0.4635036489520191	0.4533785946983106	0.013744965919442118	0.029026237808820337	10
0.4646562628028127	0.45464377585690546	0.012451584595850496	0.026876397697241955	10
0.4658119755655907	0.455907339046467	0.011652338481361697	0.025569712976927884	10
0.46695611966105394	0.4571996690604291	0.010949648124322035	0.02440046286915574	10
0.4678188651426514	0.4582636629889486	0.01025857100250792	0.023216398308376948	10
0.46843157800850355	0.45886932088435184	0.00976234892811827	0.02235783400893524	10
0.46886737392829875	0.45921352710631347	0.009352268727558916	0.021631272003958514	10
0.4691897704240458	0.4594507799409356	0.009049537355805607	0.021084810162174616	10
0.46941737794197297	0.45963739801080805	0.008755322223341539	0.020549124105076415	10
0.4695515787710076	0.45978435793906486	0.008485875419638973	0.020041893035769278	10
0.46965024326267457	0.45991960415825456	0.008262289413944173	0.019602365205133844	10
0.46974451690104857	0.46006075710448213	0.00809143662177722	0.019259288890696242	10
0.46983579715926016	0.46020796342939463	0.007954453753822619	0.018996965541357158	10
0.469924361700018	0.4603509535218856	0.007831438121478865	0.018775376813039493	10
0.47002607904351423	0.4604528145176527	0.007795815746994538	0.018704874281541977	10
0.4701244480800466	0.4605531297092006	0.007766206877131409	0.01864386020185782	10
0.4702065108274901	0.46064219962399805	0.007744014807044337	0.01859448255830125	10
0.47027967294476786	0.46072552439685294	0.0077289379871185475	0.01855759063090836	10
0.47035662880120477	0.4608225817789487	0.007719802699451321	0.018532375783765712	10
0.4704391937990041	0.46095463040466883	0.007714485314960638	0.018516591306653334	10
0.470504766302868	0.46110191744792733	0.007711926771561158	0.01850647904955727	10
