18
0.30136318895905934	0.0	0.0	0.0	2.7411577709747362E-42	0.0	0.6986368110409413	0.0	0.0	0.0	0.0	0.0	8.70930477904435E-52	9.913740541719163E-55	0.0	0.0	0.0	0.0
1.865924333606598E-262	4.600230768032229E-6	5.510407918381064E-26	5.979853232174933E-39	4.756339562251E-311	4.490683487167602E-29	0.0	0.004015231813767094	1.0779777787951172E-28	1.9104195664973943E-208	1.2755367520701218E-68	0.0690617849242978	6.907804284578289E-89	8.279009629334745E-155	7.494475600282838E-170	0.9269183830311676	1.8892089147336942E-24	9.008682049619586E-129
2.3798688910801753E-122	3.521717296619272E-12	0.43427504469930833	0.08741792721826372	0.0	0.28491749882332673	0.0	4.4074258957927E-27	0.19338899250251854	4.8980270492042483E-11	6.816872074320413E-101	1.6458476034048637E-45	6.844890998866986E-108	1.1068692087358792E-174	5.366971339877906E-7	6.247065340733425E-59	6.94830169868171E-12	5.080402054633241E-124
3.6585398865107725E-91	1.2283050829763801E-74	0.15029272785793915	0.5553021501514487	0.0	0.0023666879969210437	5.805315629436322E-293	9.577761154980117E-74	0.011947794605403558	0.1982615936891082	1.7635964312871687E-158	2.0743660084590362E-103	1.1856166144870455E-166	2.7919307592986936E-233	0.08182904569917558	8.918444094681101E-118	3.979334618691498E-15	1.686831743368942E-126
2.285679204604354E-185	1.282207236076568E-4	4.610167180664049E-10	6.488952570030226E-69	0.6713102456991152	1.178946603475572E-6	3.225373052864831E-124	7.504631144880722E-15	3.0850318028971443E-6	1.6730082948641342E-228	5.9805882169638034E-95	4.426858800338389E-18	0.1334260063116474	0.19498154385207733	1.405024497717775E-250	3.5129192305703373E-54	1.2013805024633692E-15	1.4971897412102556E-4
6.117647714552482E-102	0.029513107872399455	0.1387083590878254	0.20320608920454963	6.5361E-319	0.34237645925004817	1.468225954176799E-306	3.144407797710199E-15	0.2808297628116578	4.089163944065408E-20	1.2583003517768213E-87	1.7771087952899054E-30	1.4631559270273772E-95	1.4276882249228726E-161	0.005366221667740658	8.385211161312257E-48	1.0577522281737321E-10	3.9044474196626613E-122
1.4372781396126518E-40	1.8743815758046346E-124	0.0	0.0	0.29513013833770146	0.0	0.7048698616562696	4.093918718215251E-133	3.4293472937924074E-289	0.0	5.722700703218497E-254	4.504866452596618E-131	1.0888622844615541E-12	4.939370474863481E-12	0.0	1.6507432900736306E-181	0.0	1.1795321855474842E-128
0.0	0.2994906449017706	1.423648792169983E-7	1.8109753632745622E-23	8.833632388793867E-85	2.6861988504124264E-8	5.508341518279761E-200	0.6612313471104168	3.1887076449082697E-7	2.3048509257453454E-131	1.422797711119741E-62	1.651768664863056E-6	8.080125290424377E-75	1.1095357881816111E-82	1.4054715087681282E-168	0.039275867934144934	3.9004148295139155E-15	1.873674872989305E-10
3.049334538212073E-123	1.5715751695499924E-5	0.0486572025735054	0.07542401688074368	6.574804245445216E-297	0.7281149402537371	0.0	2.023796809131574E-20	0.14777980980869712	5.442283521218508E-25	1.8823552798278878E-90	9.089453316666809E-34	1.0841412455121304E-97	1.7008941288134101E-164	8.31464572160316E-6	3.329941305786055E-48	8.589820701997204E-11	1.1432024901531016E-118
2.2947594575916244E-146	0.24840243061448117	3.962039375831413E-22	0.08602035401543974	0.0	4.0098352903618303E-44	0.0	4.343620153938959E-188	6.319597245931231E-63	0.6560232613084245	2.2761311668461004E-247	0.0	0.0	0.0	0.009553954061654981	5.686318767623128E-104	3.885111703274587E-130	6.6028151355481065E-236
2.0578729676129143E-196	0.7857142854895302	1.4514304617153744E-73	2.262497177666862E-31	3.01654567979977E-282	2.4825794078990315E-69	0.0	2.2481797757000891E-10	9.595049806712035E-69	0.21428571428565185	2.1555223657982948E-82	7.06054407380615E-25	9.592477146699138E-89	3.143160888560681E-151	2.192849590096607E-123	5.996931364202271E-41	6.195759634449983E-21	4.3692579996075435E-87
0.0	9.26928542183149E-19	1.3750006168841203E-28	7.940222923957437E-44	6.524578127842422E-99	3.597973871471002E-30	2.7597010587137714E-223	2.6856150656071865E-14	7.952567670813835E-29	4.46340569619885E-221	0.9999999999440775	5.5882069120631856E-11	1.4730660175962701E-85	1.484498643565956E-96	4.4140691124622744E-153	1.397415274508944E-14	8.802279282313395E-34	5.464835762175213E-89
0.0	0.1825675922600598	2.402581132814001E-5	3.712586585691021E-64	9.105556665488889E-5	0.015966900393923775	1.0509245830379935E-132	2.3206204747659507E-11	0.03398641994906975	9.139078448230369E-223	2.5901609202467897E-88	5.1862877232867996E-14	0.2236526383580579	0.5094171315038777	8.461368430567918E-245	7.764734959324704E-47	2.7695417749172682E-11	0.03429423610607257
0.0	0.17944953459795446	1.2735506770766146E-5	1.2707169796061674E-64	0.001196178449794163	0.008676572863368698	6.839713451865936E-131	6.385137726598641E-13	0.04936036101853753	2.0216184895216866E-223	1.2715584793024763E-90	8.61729705956569E-15	0.39170044683026106	0.16866108205796926	9.331802222171404E-246	2.7522697666069183E-50	3.570208184278446E-11	0.20094308863899438
1.0	1.0416885730374913E-204	5.743869234212502E-144	3.5302826924657215E-122	0.0	2.228426000343037E-157	2.4363154716636597E-207	8.56837671071715E-219	2.627894979352636E-159	1.518089465245377E-109	1.5536175865303915E-290	6.2175627003599515E-236	4.296473508134959E-302	0.0	6.979152462099222E-122	2.7015851486561245E-230	5.93209824715366E-172	4.119177221173223E-277
